adult,backdrop_path,genre_ids,id,title,original_language,original_title,overview,popularity,poster_path,release_date,softcore,video,vote_average,vote_count
False,/8eIHCgkTItgl5MpQQkF9BIHEQ9L.jpg,[18],1721672,Perspectivas,es,Perspectivas,,0.1111,/yQRCUbdoKY3QmYRdgSdHsJ6iIRy.jpg,2026-07-11,False,False,0.0,0
False,,"[27, 18, 53]",1698419,Soulbound,vi,Quỷ Bắt Hồn,"Quang Tuấn returns in the horror film Soul Taken by the Demon, where a seemingly ordinary family finds itself increasingly haunted by a series of sinister supernatural events. As fear evolves from a mere feeling into something that can be heard, summoned, and named, a chilling warning begins to echo: “On the appointed month and the appointed day, the soul returns with the demon.”",0.1206,/s1pXVtHZTMbGlOZHTGlP4R2mcwo.jpg,2026-07-10,False,False,0.0,0
False,,[],1617367,Gringo,pt,Gringo,,0.0743,/tyqjzy0DD5n6plDmfpWWA4bza9y.jpg,2026-07-01,False,False,0.0,0
False,,"[18, 10749]",1716599,Don't Run Away,pl,Nie Uciekaj,"A story about relationships that arise unexpectedly and change the course of life, forcing us to answer the question of whether it is truly possible to run away from ourselves.",0.2457,,2026-07-04,False,False,0.0,0
False,,"[53, 80]",1700257,Doppelgänger,en,Doppelgänger,"Two people with the same face live completely different lives. When a horrible incident happens, one of the two finds herself stepping into shoes that aren't hers.",0.1246,/l9DlutBFz5FaRdkVyibweq68OJ5.jpg,2026-07-09,False,False,0.0,0
False,,[99],1679049,Andrea Gibson: Love Letter from the Afterlife,en,Andrea Gibson: Love Letter from the Afterlife,Andrea Gibson's final performance brought to film.,0.0624,,2026-07-05,False,False,0.0,0
False,,[],1708566,L’amour aurait suffi même à Nietzsche,fr,L’amour aurait suffi même à Nietzsche,"“Love is not made to console, no doubt — it is made to save. But we know all too well that one is only ever saved once. And only for as long as that once endures.” Inspired by The Eternal Return, Michel Surya’s novel, the film is a portrait of the book itself.",0.0962,,2026-07-08,False,False,0.0,0
False,,"[18, 10751]",1688632,Dua Nafas,id,Dua Nafas,"Anto was entrusted to his grandmother in the village, grew up to become a successful doctor, and then returned to make her proud—only to find that his grandmother had died while waiting for him.",0.4093,/geH8Neox07xr204AItaPYakehI9.jpg,2026-07-02,False,False,0.0,0
False,,[18],1720288,Я тебя не вижу,ru,Я тебя не вижу,A new film by director Sveta Vladimirova.,0.1439,/8tCL1Gr9QVD75oLzoJNKjQkZoxV.jpg,2026-07-04,False,False,0.0,0
False,,[],1661922,The Guests,de,The Guests,"A young couple in 1973. Iria is a migrant worker from Spain; Hajo is a student from Germany. When Iria’s mother becomes terminally ill, they decide to leave Köln and take her back to Galicia. Their road trip leads them through a variety of social and political systems that existed in the 1970s, while their relationship comes to reflect the zeitgeist.",0.1867,,2026-07-01,False,False,0.0,0
False,/hecZx7bLMrMqnM8C9JqT599dUhO.jpg,[99],1478193,About the Dream to Be Unsinkable,de,Vom Traum unsinkbar zu sein,"The film traces the rise  and fall of GDR deep-sea fishing fleet - and the afterlives of its last surviving ships. Once more than a hundred strong, only a few vessels remain, now under new names, with new missions and new dreams: repurposed as rescue boats, cultural platforms, or sound spaces.",0.1262,/179LBnkkRZi7I5KE22LyjKas7Zn.jpg,2026-07-02,False,False,0.0,0
False,,[18],1720291,Ось,ru,Ось,"Shy security guard Anton secretly watches the rehearsals of the talented musician Tanya and dreams of one day performing on stage alongside her. His daily life is spent among indifferent people and routine, until one day he discovers he has the ability to telekinesis. But even with his superpowers, Anton faces the reality that the world still remains completely indifferent.",0.1518,/u9M7EihnbSsc0OS50JVTsr76AAR.jpg,2026-07-04,False,False,0.0,0
False,/wap3wDK8nlEo9h3SF6FINSY4H2s.jpg,"[99, 10402]",1714826,KK60 ~Koizumi Memorial Hall~ KYOKO KOIZUMI TOUR 2026,ja,KK60 ~Koizumi Memorial Hall~ KYOKO KOIZUMI TOUR 2026,"In 2026, Kyoko Koizumi went on tour to celebrate her kanreki - 60th birthday. This concert was recorded on May 3, 2026 at the historic Nippon Budokan in Tokyo, Japan.",0.0644,/zcYomUmvWuldd9cd8eXQlZNMT29.jpg,2026-07-19,False,False,0.0,0
False,,"[99, 10402]",1720802,Ślady głosów. Tereny nagrań Rafała Kołackiego,pl,Ślady głosów. Tereny nagrań Rafała Kołackiego,,0.114,/otIm8btgWp40Y8LXDEsaam5V0KI.jpg,2026-07-01,False,False,0.0,0
False,,"[16, 35]",1701391,"Le Pigeon, le Clodo & l'Épopée du Sandwich",fr,"Le Pigeon, le Clodo & l'Épopée du Sandwich",,0.0843,/ssQuaaln5YkINfqUAo7GodmMqwj.jpg,2026-07-02,False,False,0.0,0
False,,[99],1720309,"Мифы о Гефесте, Боге и стройотряде",ru,"Мифы о Гефесте, Боге и стройотряде",A new documentary film by director Alexey Fedorchenko.,0.1567,,2026-07-04,False,False,0.0,0
False,,[99],1720308,Особые,ru,Особые,A new short documentary film by director Pavel Burkov.,0.1207,,2026-07-04,False,False,0.0,0
False,,[18],1720301,Последний день,ru,Последний день,A new short feature film by director Kirill Loginov.,0.0846,,2026-07-04,False,False,0.0,0
False,/6aKsGKqQfrPvXL5UGSWLrxMTDEG.jpg,[18],1661252,Andy,es,Andy,,0.2142,/w65gErUe3sDhB3VUX2bV99pYdAV.jpg,2026-07-10,False,False,0.0,0
False,,"[878, 27, 53]",1714990,The Dream Machine,en,The Dream Machine,"Victor Neff moves into a new apartment and discovers a strange machine in the basement. Made of scrap metal, wires, and old television sets, it allows him to enter other people's dreams. But dreams are not empty, they are crowded with secrets, fears, and the dreamers themselves. - Based on the critically acclaimed point-and-click adventure game by Cockroach Inc.",0.1262,/fQfsG1Qm1jqffjUa1fEq2Cw92JT.jpg,2026-07-12,False,False,0.0,0
False,/7mJaCco11sMpalmMPSj0XGVu5xk.jpg,[99],1711448,Where Life Holds,fr,Où vivre insiste,"Monica Maurer and Cahide Ozel are bound together by images. Those of the Kurdish struggle that Cahide lacks, and those that Monica restores and preserves for the Palestinian people. Cinema as resistance to disappearance; a film as a safe place for fragile memory.",0.1115,,2026-07-08,False,False,0.0,0
False,/swTT4GXBORzDmLtj8AuGKLlyGrW.jpg,[],1718982,Song of no,en,Song of no,"Song of No is a short animated documentary that traces people’s stories of street protests as vital spaces for learning, invention, and collective exchange.",0.0969,/dXr1A8TsKJicWI2NouvlD3BUbqo.jpg,2026-07-14,False,False,0.0,0
False,/nWWM61LcztGsDMZE2gY1TF1bqWv.jpg,"[18, 10749]",1721742,"In another life, I was a typist",pt,"Em outra vida, fui datilógrafo","Triggered by a familiar face, an elderly man with Alzheimer’s journeys through the vivid, golden memories of his teenage love — the one who once gave color to his life — while grappling with his unfulfilled desire to transcribe his history before it fades into the quiet serenity of his present.",0.4056,/bfoDDyQ5NhEYoGEb7UUgkgTY9FC.jpg,2026-07-16,False,False,0.0,0
False,,[35],1685318,JE VEUX FAIRE UN FILM ABSTRAIT !,fr,JE VEUX FAIRE UN FILM ABSTRAIT !,"Émile, a cinema student at Janot High School, must make a short-film for his film studies diploma. To carry out his project, he needs to form a group with some of his classmates, with whom he will be confronted, given the rather strange nature of his project...",0.0978,/3yETHukdYmdmVpcJ75wuheA1RbK.jpg,2026-07-03,False,False,0.0,0
False,,"[14, 27]",1698397,Mirage,ar,Mirage,A young man searches the city at night for a woman and is led by her into an initiation ritual.,0.0692,/2RQ4lpeRpW2u9koGg8CRrnkXMN9.jpg,2026-07-02,False,False,0.0,0
False,/1n6XVNp7Fjv3NjlmUP1Ke2shFp5.jpg,[35],1575987,The Jersey,es,La Casaca,"Two friends devise an absurd plan to sell a Maradona-signed jersey and quickly raise money for a trip. But what begins as a simple scam turns into a chain of mistakes, guilt, and shattered dreams.",0.0997,/cDePisPjsyErsXydVD9a5W6toIQ.jpg,2025-11-25,False,False,10.0,1
False,,[],1711340,The Wife You Never Knew,cn,你所不知的妻子,"On a fateful night , within the walls of their opulent mansion. An elegant housewife Zhou Ruoying commits the unthinkable, she murders her husband, Wu Jianan. As she races against time to cover up the crime, hidden shadows from her husband’s violent family past begin to close in, each secret more dangerous than the last.",0.0765,/wq9KDcgVBgSEuKIU7FI4BeNDvMT.jpg,2026-07-03,False,False,0.0,0
False,,"[27, 35, 12, 28]",1541799,The Beast of Gevautwo,fr,La Bête du Gévaudeux,"Six months after the events of the first film, we find the mayor still alive at the bar, the beast is striking again, so they’ll have to fight back...",0.1191,/muacrssbmDCRaVwXBD2VFuf9GAG.jpg,2026-07-18,False,False,0.0,0
False,,[18],1720286,Снежинка и снеговик,ru,Снежинка и снеговик,A new film by director Vitaly Suslin.,0.0969,/86begX1nV9kRrjq8nI5ppdKjB7e.jpg,2026-07-04,False,False,0.0,0
False,,"[35, 18]",1705196,Ontari E-Kaki,te,Ontari E-Kaki,"A lonely, unemployed young man seeks comfort online, only to find himself trapped in the very culture he once laughed at.",0.0847,/8hU8h5NfwIuWQih2n2vvtW0W5y2.jpg,2026-07-08,False,False,0.0,0
False,,[],1591260,Untitled,en,Untitled,"Short for Portuguese television channel Canal180's ""Jogo Cruzado"" series.",0.0761,/mD2ObXMl40gp044QBWBFIGwKvwH.jpg,2026-07-09,False,False,0.0,0
False,,"[18, 35]",1709114,Drifters,en,Drifters,"In an attempt to escape their problems, three struggling college students take an impromptu trip to Japan. As they aimlessly roam this foreign country, the struggles of everyday life, and their lives back home, begin to resurface.",0.0912,,2026-07-01,False,False,0.0,0
False,,[],1700538,Suite Dreams,en,Suite Dreams,"“Suite Dreams” is a three-episode fiction film set in hotel rooms that hold historical, social, and symbolic layers of Brazil. At Hotel Riazor (Rio de Janeiro), the story unfolds on the night of August 24, 1954, facing the windows of Catete Palace — when entering history can mean leaving life behind. Madeira Palace (São Paulo), a well-known downtown hotel associated with chemsex encounters, receives a character immersed in delirium and confinement, confronted with his own duplication. Freely inspired by Campos de Carvalho. At Hotel Glória (Rio de Janeiro), the rise of a new real estate icon unfolds — because even ghosts are forced to update themselves.",0.101,/oz0sduSFzB6bJI9FrpV1R3cPBtO.jpg,2026-07-02,False,False,0.0,0
False,/biDsvLkfjnwlSoHctuWmSr01deZ.jpg,[27],1701666,Occupation,en,Occupation,Friends Sam and Grace have to move in with a man they barely know. A man who soon proves to be a nightmare to live with.,0.0556,/3waGxLe06FjvZ2QTGbMNfbGMkuF.jpg,2026-07-18,False,False,0.0,0
False,/3sfBIgqHGwcgehk7UhBQ3QWVIbt.jpg,"[10749, 35]",1713578,She F***ed a Comedian,en,She F***ed a Comedian,"When Parker finds out that her best friend, Moonie, has been accidentally dating a stand-up comedian, she attempts to save her friend from embarrassment by convincing her that a breakup is in order, but Moonie doesn’t see the problem.",0.2722,/9Ly1vVwtfZGxdi08hp99QFNpcys.jpg,2026-05-02,False,False,0.0,0
False,/zgfoxaDMjRpYN8wsGqjPn6EAwJl.jpg,"[53, 27]",1690285,Talion,en,Talion,"On their way to a remote vacation spot, a young couple witnesses a fatal hunting accident. Far from civilization and cut off from any help, they start to question the hunters' intentions.",0.0789,/zh7Iu7PyJCAOCspcKyjRzKX9IuJ.jpg,2026-07-04,False,False,0.0,0
False,,[],1595689,F.-M. Banier filmé par A. Arietta,es,F.-M. Banier filmé par A. Arietta,"In 2015, Arrietta portrayed his friend François-Marie Banier — his studio, his photographs, his paintings — with a Mekas-like freshness and cheerful detachment. Ten years on, a visit to a country house adds another piece to the fragmentary account of a life shaped by encounters and friendships.",0.0894,,2026-07-10,False,False,0.0,0
False,/8JQgioS8uAR0dKMRTyNQ3JGJVjd.jpg,[99],1184854,Four Trails,en,香港四徑大步走,"Overcoming a mid life crisis, an unlikely character inadvertently creates one of the world's hardest ultramarathons. This intrepid adventure becomes a journey into humanity’s indomitable spirit.",0.1134,/jkj3UDM0a6j1iJOs7ng6sC6ZTQJ.jpg,2024-12-06,False,False,8.7,3
False,,[],1720304,FADE,de,FADE,,0.0957,/msr1eIiyF3sFNUyQiAcr7D0tfwV.jpg,2026-07-03,False,False,0.0,0
False,/jaYgGevvT5ug0p23oJCs8kDMu7Z.jpg,[],1706881,Break Free,ja,オドレ！ヤクザ,,0.0886,/nzonPZPquVrPi0QoWg601AeswmI.jpg,2026-07-09,False,False,0.0,0
False,,"[9648, 28, 10751]",1696940,The Saltiz Movie - 100th Vlog,he,סולטיז הסרט - וולוג ה-100,"Just before the Saltiz hit the upload button on their 100th vlog - everything disappears. The channel is deleted. No one knows who, no one knows why. The Saltiz embark on the longest and most dangerous journey of their lives to get their channel back, but along the way everything goes wrong.",0.0634,/mwoxYu5pok6RIyWtqlf2j6YGYOk.jpg,2026-07-15,False,False,0.0,0
False,/g1jB5GPKZUvgvcpzmJ3Dy0KTilT.jpg,[99],1711460,A Body of One's Own,fr,Un corps à soi,"Elise moves like a dancer, very slowly, refusing a treatment whose side effects she fears, along with the lectures of her doctors. The camera works in harmony with her rhythm, with the movement of her thought, accompanying and sustaining throughout the film the permanent reinvention of her way of being in the world and of facing illness.",0.0603,,2026-07-08,False,False,0.0,0
False,,"[80, 18, 27, 9648, 10749, 53]",1654791,Motel Inn,en,Motel Inn,Daniel has worked at a motel for years. He has seen a range of strange guests enter and leave; these four have been the strangest.,0.0698,/6XyUiCpsYpLzS6FQCCXMPMoX85F.jpg,2026-07-17,False,False,0.0,0
False,,[],1699066,We Never Forgot the Alien,ko,우리는 외계인을 기억하고 있었다,,0.0707,/9LGDkgqzwmDun66reXJPSK2ne5v.jpg,2026-07-03,False,False,0.0,0
False,/jaYgGevvT5ug0p23oJCs8kDMu7Z.jpg,[],1706881,Break Free,ja,オドレ！ヤクザ,,0.0886,/nzonPZPquVrPi0QoWg601AeswmI.jpg,2026-07-09,False,False,0.0,0
False,,"[9648, 28, 10751]",1696940,The Saltiz Movie - 100th Vlog,he,סולטיז הסרט - וולוג ה-100,"Just before the Saltiz hit the upload button on their 100th vlog - everything disappears. The channel is deleted. No one knows who, no one knows why. The Saltiz embark on the longest and most dangerous journey of their lives to get their channel back, but along the way everything goes wrong.",0.0634,/mwoxYu5pok6RIyWtqlf2j6YGYOk.jpg,2026-07-15,False,False,0.0,0
False,/g1jB5GPKZUvgvcpzmJ3Dy0KTilT.jpg,[99],1711460,A Body of One's Own,fr,Un corps à soi,"Elise moves like a dancer, very slowly, refusing a treatment whose side effects she fears, along with the lectures of her doctors. The camera works in harmony with her rhythm, with the movement of her thought, accompanying and sustaining throughout the film the permanent reinvention of her way of being in the world and of facing illness.",0.0603,,2026-07-08,False,False,0.0,0
False,,"[80, 18, 27, 9648, 10749, 53]",1654791,Motel Inn,en,Motel Inn,Daniel has worked at a motel for years. He has seen a range of strange guests enter and leave; these four have been the strangest.,0.0698,/6XyUiCpsYpLzS6FQCCXMPMoX85F.jpg,2026-07-17,False,False,0.0,0
False,,[],1699066,We Never Forgot the Alien,ko,우리는 외계인을 기억하고 있었다,,0.0707,/9LGDkgqzwmDun66reXJPSK2ne5v.jpg,2026-07-03,False,False,0.0,0
False,,[],1711424,Chronicle of Tiredness,es,Crónica del cansancio,"The land belongs to those who work it. But what about houses, homes, the place where one can rest and start a family? Image and sound unfold the history of the underlying structures that turn the right to a home into a tool of control, exploitation or dispossession.",0.1198,,2026-07-08,False,False,0.0,0
False,,[],1700544,Isso não é um violão,en,Isso não é um violão,"The virtuoso guitarist Artur Miranda Azzi shatters the conventions of classical guitar, reinventing the instrument as a dynamic medium for avant-garde experimentation. Through six bold and innovative performances of contemporary works, Azzi dismantles traditional techniques, transforming the guitar into a living, evolving entity—one that defies expectations at every turn.",0.0918,/jwpbv1sCrhcnh2eK01oI1IOCm1w.jpg,2026-07-09,False,False,0.0,0
False,,[18],1668346,"Half-Dead, Half-Dead Can't Get Out. Odyssey 1992",ru,Полуживой полумёртвый не может выйти. Одиссея 1992,"Two directors are trying to make a movie about the 90s, they are auditioning. But not all actors are ready to share the reality of transcendent extravagance with them. The postmodern universe covers them, and only maximum immersion, immersion to death, pulls them into a new form and into a certain product, but is it a product? Or it's a transition into something new, a dream...",0.1446,,2026-07-04,False,False,0.0,0
False,,"[10749, 18, 14]",1653757,Asymptotes,bn,Asymptotes,"ASYMPTOTES is a Bengali feature film that explores distance, memory, and missed connections. It follows lives that come close but never truly meet, reflecting on a haunting question—what if you could get back the things you’ve lost in life?",0.119,/vcrhgIZlXjvXE3pqpicKBrfCmiW.jpg,2026-07-11,False,False,0.0,0
False,,[],1708389,Pipes,ar,Pipes,"Although Hassan has retired from his job at the water authority, his neighbors are used to him always helping them out. This time, the situation is serious: The entire town is without water, and tensions are rising among the population with every passing day. Hassan would like to help them all, but he also needs time to mourn a friend who recently died under unclear circumstances. Lebanese director Karim Kassem skillfully works with various cinematic genres to create an elegant double portrait of an aging man and the town of which he has been a part all his life. He does so with a sense of nostalgia, subtle humor, and an almost meditative melancholy, mixed with a touch of detective work.",0.0992,,2026-07-03,False,False,0.0,0
False,/heKFTBBwHEH9VlBqmRTbDoynXeo.jpg,[99],1688331,What Am I Looking At? Is It Someone’s Navel?,en,What Am I Looking At? Is It Someone’s Navel?,"While attempting to record life as it was, Arthur unintentionally documents his family’s unraveling.",0.0755,/qqreWX9Uq9GdyeBAeSlsrE6NpWy.jpg,2026-07-08,False,False,0.0,0
False,,[18],1711205,No One Knows,ko,아무도 모르는,"Seok-hee, a child psychiatrist, spends her days waiting for news from her husband Minho, who is traveling in Norway.  One day, she discovers an old notebook in his study and uncovers a secret he had hidden for years.  As Minho’s presence in her life slowly begins to fade, Seok-hee finds herself questioning who he really was...",0.1069,/jMVGYb3qAYFR4vsJEY7jIZnr5bM.jpg,2026-07-06,False,False,0.0,0
False,,[18],1720305,Что ты здесь видишь,ru,Что ты здесь видишь,A new short feature film by director Andrey Ionkin.,0.0791,,2026-07-04,False,False,0.0,0
False,,[],1678181,Laissez nous les clés,fr,Laissez nous les clés,,0.2253,/phEvxgXqGXDlO52esW6KthovKwZ.jpg,2026-07-01,False,False,0.0,0
False,/3UNsJzqFHJelZorFvXuC0NgmLBL.jpg,[99],1666344,The Time Traveller,zh,时光列车,"Taking Beijing Subway's ""Time Train"" as the main narrative thread, and centering on subway enthusiasts, designers, constructors and operators, the story recounts the construction of China's first subway line, the harmonious coexistence between Beijing Subway and cultural relics, as well as the various changes in subway tickets, carriages and construction brought by the passing of time as trains travel back and forth.",0.0804,/gVawIw23zPPZYde6k7Vq8yRfBgR.jpg,2026-07-01,False,False,0.0,0
False,,[],1614346,Last Stop for the Circular Ticket,xx,Dernier Arrêt pour le Billet Circulaire,"Around Lake Como, a voyage interrupted by a series of brief, successive stops, as fleeting as musical phrases. Someone enters and leaves a telephone booth. Water and the lines that contain it.",0.1255,/dqups4Jywf4SrnJXciubYal678v.jpg,2026-07-08,False,False,0.0,0
False,,[16],1699058,MAMA+MAMA,ko,마마+마마,"One day, Mom splits into two. They look identical — it’s impossible to tell which one is real. When her son starts saying strange things, she grows anxious and irritated. “Then get rid of one,” she tells him. But which one should he choose? Why did she divide in two? Who’s really broken — the mother, or the son?",0.0637,/zjKJc43rebIWtdW87usQDL3aYah.jpg,2026-07-05,False,False,0.0,0
False,/2kf9uyknPVk5sDAac2g5A2IaNQj.jpg,"[18, 10751, 16]",1638807,How They Really Are,en,How They Really Are,A boy named Tyler Ortin is struggling with lonlieness and the problem of his parents constant fighting when he becomes friends with a classmate Louey. Tyler helps his class get their grades back on track but the stress catches up to him.,0.0738,/pfXdresBjJQApfdTd8jDPnXgl3l.jpg,2026-07-03,False,False,0.0,0
False,,[],1711451,A Man Jumps into the Water,es,Un hombre se tira al agua,"On 10 December 2024, at around two o’clock in the afternoon, a homeless man immerses himself in a lake in a Buenos Aires park and disappears. From this news item, the filmmaker reflects on the films that will never be made and those that may still be possible.",0.1241,/3RTlm5YpHi1DkZWEBztcvTMPGpN.jpg,2026-07-09,False,False,0.0,0
False,,[99],1705898,Girl Talk,zh,她沒說的事,"Over an extended period, a director engages in an ongoing conversation with Yu, a teenage girl trying to come out of her experience of sexual trauma. A dialogue built on trust, the film follows Yu as she gradually learns to assert herself while the director remains present and open in the process. Through her social encounters, her words, and the short films she makes, Yu reflects on how she has been seen and defined, and begins to reclaim control of her own story. Resisting the label of “victim,” she moves forward with a firm step into the world.",0.1016,,2026-07-12,False,False,0.0,0
False,/tezabtqGNwv7YLD6Zrye6vHsqgS.jpg,[27],1719380,No Way Home,en,No Way Home,"A young man checks into a secluded hotel room, expecting an ordinary night. But when a series of unsettling, anonymous phone calls begins and a terrifying, otherworldly entity appears in the desolate parking lot below, the boundaries of reality start to warp. Trapped in a claustrophobic, seemingly endless labyrinth of shifting corridors and malfunctioning elevators, he must escape a shifting nightmare where every door leads back to where he started.",0.0735,/usE16ywrxBGnDATxCP7xRHJn4LI.jpg,2026-07-20,False,False,0.0,0
False,/agMTdyvLzavm13JurIi41J4DU6R.jpg,[18],1562200,El Guardián,es,El Guardián,,0.0639,/misHnkG8q6wA8rIcBZmQ3byGkKk.jpg,2025-10-13,False,False,0.0,0
False,,[35],1717304,"Ara què faig, amb això?",ca,"Ara què faig, amb això?",A man buys a table from a woman. Little did he know this simple exchange would end up being more complicated.,0.0723,/xTcyVM4HOGAPEQKLemtL8XBdaj6.jpg,2026-07-02,False,False,0.0,0
False,,[],1711442,Love in the Time of Dormancy (or Transitory Illusion),es,Amor en los Tiempos Inertes (o Ilusión Transitoria),"In an online forum, two strangers, Snub and WhitePony, agree to meet in person to fulfill a dark purpose. Armed with a shotgun, they roam the city during the night before facing their mortal fate, but Snub is filled with doubt about whether he can escape what seems inevitable.",0.1059,/yPLHNg46ygWMhDV888fOlSS6ngr.jpg,2026-07-06,False,False,0.0,0
False,,[18],1699072,One and Only,ko,오직 한 사람,,0.0959,/aHsEaB9h9zumV34hvymQAbyCxyq.jpg,2026-07-04,False,False,0.0,0
False,,"[27, 10749]",1699061,Happily Ever After,ko,"유골이 뒤섞인 두 사람은,",,0.0414,/428lStYPjDVF39DNBGCO1vpzoGx.jpg,2026-07-04,False,False,0.0,0
False,,[],1717071,The Great Fish of the Lake,fr,Le Gros Poisson du lac,"On the shore of a Swiss lake, in a strange time, the fish have vanished. A young fisherman, Foilleron, claims to have found a solution by casting his line into the lake’s depths. He brings up a gigantic creature whose sale sparks a collective frenzy, as he is hailed as a savior. As the town sinks into greed and violence, something begins to shift.",0.1414,,2026-07-04,False,False,0.0,0
False,,[],1717118,Le miracle,fr,Le miracle,"After Angelica is disturbed by her adult son Mattia in her relaxation bath, she is finally able to let go. She begins to masturbate in front of the poster of footballer Valenti, her son's idol. Suddenly, Valenti's gaze fixes on her… a cry for help. An absurd euphoria spreads: the miracle crystallises into a struggle for power and intimacy between mother and son.",0.3104,,2026-07-04,False,False,0.0,0
False,/1SiFzb57ZaLjz4OGcBSYeV1Qy10.jpg,[99],1720361,"Lutèce, sur les traces des Parisii",fr,"Lutèce, sur les traces des Parisii",,0.1276,/a96g1AaIAoPgaa7cN63mEVn9xUT.jpg,2026-07-02,False,False,0.0,0
