adult,backdrop_path,genre_ids,id,title,original_language,original_title,overview,popularity,poster_path,release_date,softcore,video,vote_average,vote_count
False,,"[18, 14, 36]",1004401,The Ones Who Grieve,fr,Les âmes en peine,"At the end of the 19th century, on an isolated farm, Zélie is trapped under the authority of her father, Jacob, a deeply religious man. As a mysterious disease known as the “Black Veil” ravages the surrounding countryside and faith begins to blur with madness, she must fight to preserve her humanity and claim her freedom.",0.1574,/nmyPmfhCQvY2S0HmthHThGdjW1t.jpg,2026-07-06,False,False,0.0,0
False,,"[80, 18]",1720745,Men Behind Bars,en,Men Behind Bars,"Inmate Rex is transferred to a new prison after allegations of abuse against the prison service. Waiting down in the solitary confinement unit is the governor's human weapon, Darrell, now in his daddy era—what will Rex do to survive?",0.3496,/jtKvuRQpYOHXdoP5oCnbyNbjkaC.jpg,2026-07-20,False,False,0.0,0
False,,[9648],1710583,Silver Hammer,ko,실버 해머,,0.2239,/2GvOj31k3NYk4Ofqh3xWszOxOQj.jpg,2026-07-06,False,False,0.0,0
False,/85gRFJG2l7y4YEh61dSYdIDGJsK.jpg,"[99, 36]",1649187,Para los jóvenes: a 20 años del 2006,es,Para los jóvenes: a 20 años del 2006,,0.2969,/fm0l8GHrAPmkoOVHq703Pd8Wxyw.jpg,2026-07-02,False,False,0.0,0
False,,"[53, 18]",1682572,The Fire We Choose,en,The Fire We Choose,"Brian, a newly married outsider in a religious extremist family, is torn between faith and morality when the Wards kidnap a lesbian couple, Kennedy and Mia, determined to save them at any cost.",0.1829,/oIdcP8n0Up2QamXDeL3xjX01XMg.jpg,2026-07-22,False,False,0.0,0
False,/2hjaLUX3mUpfvbTCycdbbfDENb4.jpg,"[18, 10749, 14]",1611912,Naxos,en,Naxos,"On a research trip to Greece, Adam slips into a parallel life without marriage, children, or responsibility. With Nysa, a local, he drifts through enchanted freedom while haunted by the life he once took for granted.",0.2072,/9lkAarnyMhiFjim0FquZ6ykHkPy.jpg,2026-07-01,False,False,0.0,0
False,/iqMmgrMtYnMbKsZDtX2kBcQIjPu.jpg,"[18, 28]",1702378,A Long Ride Home,en,A Long Ride Home,"Mick learns about the death of his father through a phone call. Now he needs to return to a home he hasn't been to in 25 years to face his Demons.  Director J. Robert Bellamy originally wanted this story to be told in film format, but would only get funding to make it as a series for Bell Fibe. This version is his definitive vision.",0.125,/6RKfjENj6HPNFhcXwFgUmhP193k.jpg,2026-07-18,False,False,0.0,0
False,/piUU7Aj4silmprPR7XS6uN2DJI9.jpg,[18],1174705,Silent Verses,ha,Silent Verses,"A stuttering young boy, pressured by his father, finds solace in his bicycle—until a troubled boy steals it, leading to an unlikely friendship.",0.2496,/7pvqTKQAffavE3UfuSfKcaFI1JB.jpg,2026-07-18,False,False,0.0,0
False,,[18],1442935,What Is The Right Way?,ru,А как правильно?,"A girl who has lost her beauty turns to a local saint for help. Waiting for a miracle, she stays in his house and becomes a hermit. An ancient icon becomes her confidant, prompting her to perform the true miracle herself.",0.1208,/aaMDF6Ri7MLFcVTKSHPUDx96H48.jpg,2026-07-04,False,False,0.0,0
False,/piUU7Aj4silmprPR7XS6uN2DJI9.jpg,[18],1174705,Silent Verses,ha,Silent Verses,"A stuttering young boy, pressured by his father, finds solace in his bicycle—until a troubled boy steals it, leading to an unlikely friendship.",0.2496,/7pvqTKQAffavE3UfuSfKcaFI1JB.jpg,2026-07-18,False,False,0.0,0
False,,[18],1442935,What Is The Right Way?,ru,А как правильно?,"A girl who has lost her beauty turns to a local saint for help. Waiting for a miracle, she stays in his house and becomes a hermit. An ancient icon becomes her confidant, prompting her to perform the true miracle herself.",0.1208,/aaMDF6Ri7MLFcVTKSHPUDx96H48.jpg,2026-07-04,False,False,0.0,0
False,/8JP76xx6bxOdcygUW9yZ8mkIed2.jpg,[99],1715478,269,he,269,"After staging a shocking act of protest in Tel Aviv, Sasha ignites the ""269Life"" movement, which quickly becomes a symbol of radical activism. At the height of the struggle, he meets Maria, a fellow immigrant and outsider who carries the same sense of displacement within Israeli society. Their shared alienation fuels both a fierce global movement and an intimate love story. But as their actions spread across continents and inspire thousands, they find themselves unable to escape the heavy costs of living on the front lines of revolution.",0.1981,,2026-07-15,False,False,0.0,0
False,/d4tLEyVp5gUzcmJODkzgTf2zSR2.jpg,"[878, 27, 35]",1649950,Tropical SOV: Bizarre Sci-fi Samba,pt,Tropical SOV: Bizarro Sci-fi Samba,"Once again, 23 Brazilian filmmakers come together for the second Tropical SOV anthology, now exploring sci-fi in humorous stories involving aliens and their space invasions, mad scientists, time travel, dystopias, and a myriad of end-of-the-world scenarios.",0.1787,/2oNN2VZpM6HZdnVymMKcMghyiFh.jpg,2026-07-03,False,False,0.0,0
False,/yIbH4q4SnSq3piA2aX07IfO2m2Z.jpg,"[18, 10402]",1711676,Almost with You,en,Almost with You,"Still devastated by the recent death of his brother, an Irish singer-songwriter on a solo tour of Australia finds himself in a remote West Australian town with 5 days off before the final show of the tour.",0.2174,/cp1AQIHsrexsgdMYQl58r2gJoYd.jpg,2026-07-09,False,False,0.0,0
False,,"[16, 12, 10751]",1700895,"Папа, купи песика",ru,"Папа, купи песика","Milana receives a long-awaited gift from her parents—a puppy named Dippy. Her joy knows no bounds, but one day, while out for a walk, the girl gets distracted, and the puppy gets lost in the park, left all alone to face the big city. Dippy meets a street cat and a rat named Bangs, and even falls in love with a Chihuahua named Tabby. While Milana searches for her beloved pup, exciting adventures await Dippy—adventures in which he must become a true hero, capable of protecting not only himself but also his friends.",0.4128,/tS41GPAQyHvrC2bwbtlGYn2rFBH.jpg,2026-07-02,False,False,0.0,0
False,/ls3sm3YzXT8hTfmBMpp4UJV95wL.jpg,[35],1683714,American Heena,he,חינה אמריקאית,"As part of his wedding plans, Dudu needs to go back to Israel from America for a ritual Hina ceremony with his fiance's American family.",0.2063,/eZ21EB5QXxkHKUO3BydHxtY2n5N.jpg,2026-06-17,False,False,0.0,0
False,/4krRwj7VMWgJlcnhavuA85Jfo6Q.jpg,"[53, 18]",1620280,Teeth of A Fawn,en,Teeth of A Fawn,Bea can’t breathe when her girlfriend’s away.,0.1273,/w8x09p0Xx66qqX9HZn3ZWIyzAhm.jpg,2026-07-15,False,False,0.0,0
False,,[99],1329863,CONATUS,ko,소영의 노력,"Soyeong, a woman with a disability, harbors a nightly dream: performing on stage. In her imagination, she dances effortlessly in a ""normal"" body, yet remains wary of praise. Her dance teacher, Heejeong, guides her through movements, encouraging her to chase her aspirations. Their shared performance is a cherished moment, but the following day brings a return to Soyeong's ordinary life. As she begins documenting her experiences, we embark on a journey alongside her, through changing seasons and flowing waters, towards an unknown destination.",0.198,/9ML9pkb6lCLhNGK0BllZj00a5a2.jpg,2026-07-22,False,False,0.0,0
False,,[],1707213,Learning to Breathe Under Water,en,Learning to Breathe Under Water,"Leo is 8. His best friend is a giant shark that his dad, an artist, built in their roof. Leo escapes to fantasy worlds to process his peculiar reality until a spirited au pair challenges him to embrace the wild, wonderful mess of real life.",0.1892,/69I4gdQNyNLrWcNWhTttYxrR96z.jpg,2026-07-10,False,False,0.0,0
False,/hsrMteKrrbJCcAQLOq3yDFNx3vf.jpg,"[18, 35, 80]",1689425,Long Live Bernie,en,Long Live Bernie,"After a hacker gains Bernie's personal interests on the internet, he demands £2,000 from Bernie during his venture back to his home town.",0.2185,/xrYA1kQVgeIPHZoJ3p2mSokKXwe.jpg,2026-07-10,False,False,0.0,0
False,,[99],1706746,Robert Richardson: The White Devil,en,Robert Richardson: The White Devil,"What started as a student exercise and master’s degree project soon evolved into a creative partnership and personal friendship between Jana Hojdová, a former cinematography student at Prague’s FAMU, and distinguished cinematographer Robert Richardson.",0.1616,,2026-07-05,False,False,0.0,0
False,/1cR44JDzWQQDpOIWa998afWWv7j.jpg,[35],1603464,Lads Being Lads,en,Lads Being Lads,"The series follows four close friends who live in the all too depressing yet fictional village of Greyville, Ireland. The kind of place you would expect barely anything to happen. But for Eoin McGintley, Patrick Quinn, James Dames, and Marky Mac, the four of whom are just trying to find some adventure and a few laughs, it becomes the epicentre for their many outright whacky and foolish shenanigans as the lads try to just have fun with what little youth they have left now that adulthood lies closer around the corner for this group of immature teens.",0.1825,/tAhFzYGL5OwAyWQcl21CaPv6Snh.jpg,2026-07-10,False,False,0.0,0
False,/6jlC0R4fdBhbxvgDn3tLs1t0Aki.jpg,[18],1391115,The Gang,es,Hermanos,"Ayman, a teenager of Moroccan descent, is invited by Sara to a party at the same house where his mother works as a domestic worker. Along with Eric and Robert, his lifelong friends, they set off on a journey filled with confrontations and disappointments -with society and with themselves- putting their gang's friendship to the test. Once at the party, they discover that life isn't what they thought, and that wanting something doesn't always make it possible.",0.1586,/2BAIhZUPmVAD4r53Gcu6QMIESBq.jpg,2026-07-03,False,False,0.0,0
False,/yDJC8rV4dXbk1QylLV3vYUoMLad.jpg,"[27, 9648]",1434556,Focus,ko,포커스,"Eun-ho, a photographer, acquires a used camera, only to discover a ghost appearing in his photos and reality. As the camera behaves erratically, he experiences terrifying hallucinations, ruining his relationship and jeopardizing his career. Seeking help, he turns to Gwang-myeong, a forensic hypnosis expert, to uncover the camera’s secrets and perform an exorcism.",0.2355,/5hg87uiJyDd59X3tpi5SFByfhK2.jpg,2026-07-03,False,False,0.0,0
False,/cpNRNYXg8Y0ffufzU1nB81zhUQI.jpg,[18],1708755,My Father's Table,ko,아버지의 집밥,,0.1547,/4xTdF9cO4FhNCaBNiGnwgTfdpFo.jpg,2026-07-04,False,False,0.0,0
False,,"[18, 27, 14]",1699637,Siren,ko,묘어가,"One day, Seol-i’s father, Captain Park, captures a mermaid.",0.1583,/5LIfj48XudmdOW4p8BbHkvAuu6N.jpg,2026-07-04,False,False,0.0,0
False,,"[18, 53]",1706723,3 Weeks After,sr,3 недеље после,"When a school trip leaves a group of teenagers stranded far from home, the recent suicide of a classmate begins to expose the fractures, loyalties and secrets holding them together.",0.2068,/8XazCfWJZOpwdnKNlWpRZf4y1aD.jpg,2026-07-07,False,False,0.0,0
False,,[10402],1704467,Sıradaki Yağmur Bize Gelsin,tr,Sıradaki Yağmur Bize Gelsin,,0.19,/818xjhzso46pZnvj4XEQ5qpFWGa.jpg,2026-07-05,False,False,0.0,0
False,/cKvxvRNLMAUuosIWZ7fESdtGfvq.jpg,"[18, 14]",1525987,The Glimmering,ko,미명,"A man who studies Mongolian history enjoys happy life with his wife. But one day after the president declares martial law, he loses his wife in a sudden accident. Struck by the immense shock, he loses his ability to speak. Now, the man must find his voice again in order to speak with the spirit of his departed wife.",0.3792,/qFZu0Wmcuq1ZlR4TaB78lrokIm8.jpg,2026-07-08,False,False,0.0,0
False,,[],1712643,"One word, not two",hr,Kino klub se piše kao jedna riječ,"In December of 2024, Hrvoje Turković sent Kino klub Osijek a notice – kinoklub is written as one word, not two.",0.1493,/6FVxoc1CnUY0QQjcmNxvOwGhTzR.jpg,2026-07-03,False,False,0.0,0
False,/85UKqZKOFt8In1uOmb67dPp49uf.jpg,"[18, 53, 80, 9648]",1696823,Gone and Taken,en,Gone and Taken,"After his brother Jack is kidnapped, Ethan risks everything to track him down. Following clues to a remote house, he faces deadly danger in a desperate attempt to bring Jack home. As time runs out, their mother launches a frantic search, unaware of the nightmare unfolding.",0.1571,/a4QGHXHnCKW0iFvEnjidpxapwsH.jpg,2026-07-05,False,False,0.0,0
False,/7OPeyux2cEmY9fyxwSliGgavzvC.jpg,[18],1703744,Gauthali,ne,गौंथली,Plot to be announced.,0.2187,/2PMFjuu42AMnwqAcf30SViicAvx.jpg,2026-07-17,False,False,0.0,0
False,,[18],1619302,Blog,ru,Блог,"Fedya is a failed business psychologist. During one of his training sessions, while intoxicated, he makes a scene and becomes a laughing stock in the eyes of those around him. In his blog, Fedya broadcasts the ""secrets of success,"" but he himself has long lost control of his life. His daughter Sonya is a withdrawn, problematic teenager. After her mother's death, an insurmountable wall grew between her and her father, and her grandfather took upon himself the girl's upbringing. After a fight with her peers, Sonya risks ending up in a penal colony - to avoid punishment, she is sent to a summer correctional program at a provincial school. Fedya goes with his daughter: to look after her and at the same time work as a school psychologist until the information noise around his name dies down. There is one summer ahead that can change everything.",0.1197,,2026-07-04,False,False,0.0,0
False,/fzcLJ0goMZDErgaUBkJPSftS96r.jpg,"[80, 18]",1188761,Entroncamento,pt,Entroncamento,"In the town of Entroncamento, violence, misfortune, greed, and loyalty rule the streets. Laura arrives there to rebuild her life, but the irresistible pull of quick money and crime immediately draws her back into a troubled past. For those she meets at this crossroads, every day presents the choice between who they were and who they might become.",0.1784,/yZA8qCTRnYyfGekI5gOscVrfAqx.jpg,2025-09-27,False,False,0.0,0
False,,[],1710573,Phototherapy,ko,너와 나의 포토테라피,,0.1821,/oBE5ZrLwvT60DSYfzbgc8qE0oY6.jpg,2026-07-05,False,False,0.0,0
False,/6jt8ZvgQl95rRZYMlQzQ2F4HXXQ.jpg,"[18, 14]",1696146,Staubwelt,sv,Staubwelt,"An elderly crime investigator has reached the end of her career. Shortly after stepping down, she encounters the Devil, who has appeared in the city and begun working as a police photographer. During a series of walks together, a warmth develops between them. Over the course of their conversations, the Devil reveals he needs her help to end his own existence.",0.1825,/uQFfvZcUhYHBhOtyhS2oWg97ZMV.jpg,2026-07-08,False,False,0.0,0
False,,[18],1708756,Lovely Death,ko,사랑하는 죽음,,0.1329,/fNQD0CBME8zwCjVQLzmkXiQHcTn.jpg,2026-07-04,False,False,0.0,0
False,/vRu7YEb0VORqDbYolKCf27Bz2vx.jpg,[99],1623855,If You Can Make It Here,en,If You Can Make It Here,"Kingsley, Kevin, and Hailey are three ambitious eighth graders preparing for a single exam that could determine their futures. They’re competing for admission to New York City’s Specialized High Schools, elite public institutions that have produced Nobel Prize laureates, astronauts, judges, artists, and national leaders. But as the kids await their test results, a citywide battle is raging over who should attend these schools—the kids who score highest on the entrance exam or the kids who improve diversity. Featuring interviews with kids, parents, and education leaders, If You Can Make It Here places young students at the center of a high-stakes cultural conflict over the future of equity and excellence in public education.",0.1765,/fWp1Jq4yqRiWX8BjcPxNxU6VIhx.jpg,2026-07-10,False,False,0.0,0
False,/7s2TpBHiwCgQ9rA7xN6OjLLq8f9.jpg,"[878, 18, 10749, 53, 35]",1703625,The old Lady and the Eternity,es,La Anciana y la Eternidad,"Josefa Centeno, an 86-year-old woman, refuses to be uploaded to a digital afterlife, facing the consequences of defying the authoritarian regime. Built around archival footage, the director re-imagines his grandmother's life as a sci-fi fable about love, resistance and what it means to choose your own ending.",0.156,/d3l2Qsw4IU3fPMogOXjxYhcZouz.jpg,2026-07-03,False,False,0.0,0
False,,[99],1630504,The Last Picture Shows,en,The Last Picture Shows,"Ten states. 10,825 miles. 123 theaters. In his latest feature The Last Picture Shows, filmmaker Rustin Thompson journeys into the American West on a search for traces of what was once a center of small-town life: the movie theater. On the trip, he finds long abandoned and forgotten cinemas; movie houses that have fallen into disrepair; theaters recently closed, theaters struggling to hold on, and theaters that—thanks to their thoughtful caretakers—are not only surviving but thriving. Between the stops along the way, Rustin poetically intersperses excerpts from Peter Bogdanovich’s 1971 classic film The Last Picture Show, as well as reflections on past and present hardships facing the film exhibition industry. The Last Picture Shows reminds viewers that even in vast cinema deserts, there are oases of community and gathering that remain, where the movie house continues to be a place of wonder, contemplation, and connection.",0.2038,/kcXtytWGyvJLLwLaUZCPL6hEr6r.jpg,2026-07-05,False,False,0.0,0
False,/xxAIt6mBpZXSwIWdmholo8agWgT.jpg,[99],1674837,Insects – Hidden Heroes,de,Insekten - Helden im Verborgenen,"How did our world come into being? Beneath our feet lies a class of animals far more numerous than any other. Let us embark on a journey through time dating back 400 million years, and witness how scattered pieces fit together to form a complete whole. Insects – Hidden Heroes takes us into the microcosm with stunning visuals. Narrated by screen icon Katharina Thalbach, the film poses a question: Must it be humanity or nature?",0.1792,/2u8SFA6uo73nWiDUy0eYbiFWZBA.jpg,2026-07-16,False,False,0.0,0
False,/TtPDfDgSP37b28LCzFMKozXXPM.jpg,[99],1720345,Le combat des mères protectrices,fr,Le combat des mères protectrices,,0.2196,/3B1rVqQJaIS6VVPyS57gQZbc1xP.jpg,2026-07-02,False,False,0.0,0
False,,"[27, 35, 28]",1704357,HotSpring SharkAttack 2: Great Kyushu Showdown,ja,温泉シャーク2九州大決戦,"A massive swarm of clone sharks rises from hot springs and volcanoes, leading to a jaw-dropping showdown that throws all of Kyushu into total chaos! The story follows a high school girl and her bond with an Onsen Shark.",0.1872,/4NKm5365iR0vpRcVL2Ldp461eeO.jpg,2026-07-05,False,False,0.0,0
False,,"[80, 18]",1708617,Death Drive,ko,데스 드라이브,"A delivery driver who killed someone, ten moments of that day.",0.1712,/c3yPlQHhXtcSrZlagDcIIF6n2aR.jpg,2026-07-07,False,False,0.0,0
False,,[35],1632981,Lo que nos faltaba,es,Lo que nos faltaba,,0.1319,/wE8Fud4W5Eqyaqu05JxdCIXdKsN.jpg,2026-07-10,False,False,0.0,0
False,,"[53, 27]",1481379,Delivery Man,th,Delivery Man,"Guy, a reclusive food delivery rider, develops feelings for Sai, a woman he delivers to regularly. His obsession soon borders on stalking — even though Sai is already married to Dith.",0.1935,/jPShzgncqXlblekggcoqTKs0LHr.jpg,2026-07-07,False,False,0.0,0
False,/3781CuPC6uWPZcPQDX9FGTCtufF.jpg,"[53, 18]",1654533,O que corre em nós,pt,O que corre em nós,,0.2345,/iQFNyGaAfqb9woxv6hCAN757XKD.jpg,2026-07-20,False,False,0.0,0
False,,[35],1663415,Трудные папы,ru,Трудные папы,"Katya is smart, modest and diligent, but most importantly, she is very convenient for those around her, which they take advantage of. After the death of her overprotective mother, Katya inherits her mother's late lover Andrey Nikolaevich, who has nowhere else to live, along with the house. However, this is not our heroine's main problem. The secrets that her mother hid from Katya during her life, the mortgage debt, because of which she could lose her home, and the mysterious man to whom her mother has been sending large sums of money for many years - Katya will have to figure all this out, and for the first time in her life - on her own.",0.1334,,2026-07-04,False,False,0.0,0
False,,"[18, 99]",1718733,Voor We Gaan,nl,Voor We Gaan,,0.1748,/lUejwJ8I7YgA3IBc7xyp0XdwZVH.jpg,2026-07-03,False,False,0.0,0
False,,[28],1699055,DIRECTOR'S CHAIR,ko,디렉터스 체어,,0.1249,/vVgcxFX0o7A8IiS8I8QfGVFeWsE.jpg,2026-07-05,False,False,0.0,0
False,/zszoyVZ8w4Bgc6WmeOhCj0bvop2.jpg,"[27, 10751, 18]",1625172,Sardines,gl,Sardiñas,"A mother doesn't understand the life that her daughter wants to live. A daughter wants to be free but finds herself trapped by family, religion and gender. The mother tries to enter her daughter's world, she doesn't know how to live with it. Should we try and break this eternal generational gap, or keep still, trapped inside a little can of sardines. Symbols and suffocation chase us.",0.1703,/tJ99jZ4rJY9XkNK9P1q0X8vQQsP.jpg,2026-07-03,False,False,0.0,0
False,,"[14, 35, 18]",1679536,L'aura,fr,L'aura,,0.1614,/pUdZT9i0aYzCrZv0wgXVDMbjIt0.jpg,2026-06-06,False,False,0.0,0
False,,[],1715491,Heidi Wrangles Cats,en,Heidi Wrangles Cats,"A young woman quits her day job to help Brooklyn's street cats. Along the way, she builds a social media following that financially sustains her rescue efforts.",0.202,/zWd90cTjvX20NMHOf7VKT2hpG5I.jpg,2026-07-03,False,False,0.0,0
False,,"[27, 35]",1714747,Blood and Filth,he,דם וטינופת,"A wild Israeli horror-comedy, with neither boundaries nor responsibility, combining  a dysfunctional family, demons, murders, a dark legend and a lot of chaos.",0.1347,,2026-07-01,False,False,0.0,0
False,/xgj91yi7YMQCT4p6J8HhVJ2LwNT.jpg,"[27, 35]",1654550,Dagnabbit!,en,Dagnabbit!,A homeowner. A crawlspace. An unwanted guest.,0.0901,/zrTRck2QOLUQc3jgKvp77h1VEXb.jpg,2026-07-17,False,False,0.0,0
False,,[],1624632,Lights Out,es,Lights Out,,0.3268,/7HOynEyJdk9BcD42alUNpLGRwyd.jpg,2026-07-05,False,False,0.0,0
False,/z4FmqAJ9q0y87BCBIARb5WrQDYY.jpg,[],1693631,RUNTME,en,RUNTME,"Cybersecurity lead Jordan Miller discovered something at work that he can't ignore, armed with a stolen USB drive, can he put things right before it's too late?",0.4042,/5TgDEARnKBKQxg4BpbLAtv3Ve6U.jpg,2026-07-01,False,False,0.0,0
False,,[],1716345,NJPW Road to G1 Climax 36 - Day 6,ja,NJPW Road to G1 Climax 36 - Day 6,"The sixth and final night of Road to G1 Climax 36 was a professional wrestling event promoted by New Japan Pro Wrestling (NJPW) that took place on July 6, 2026, at Korakuen Hall in Tokyo, Japan.",0.1845,/tlampZkH6hhYGtUOG6EJuzFXWRV.jpg,2026-07-06,False,False,0.0,0
False,/2X9MZAFmAlaesGw6eplskudnAki.jpg,[99],1717140,The One Where I Filmed All My Friends,fr,The One Where I Filmed All My Friends,,0.1296,/iuAoMd5ZYuNF3ie0MuzlNGgfFVj.jpg,2026-07-11,False,False,0.0,0
False,/uO0ZmCFGOCtrHUt2xdJHpQfwP0m.jpg,[18],1319168,Youthful Grace,he,מכולת,"Amir and Eliyahu, two teens living on the outskirts of Jerusalem, try to survive in a world of adult neglect. An unusual encounter on Passover Eve leads them on an unexpected journey.",0.1257,/9NVxOlZxsa1JCh5tKvSAvgrqwIv.jpg,2026-06-17,False,False,0.0,0
False,/4kcZqKUU8uxHODZQlokK452cwQn.jpg,"[9648, 27]",1441918,Hitch,nb,Haik,"A woman encounters a hitchhiker in the middle of the night while driving. From there, things spiral into absurdity, blurring the lines between what's real -and what isn't.",0.3372,/rEzhNle246IiGtSZ9kd5pAlRK8R.jpg,2026-07-13,False,False,0.0,0
False,/46rdYT08DHEQCf7GIreQLzOKVEM.jpg,[99],1676385,Return to a Strange Land,cs,Návrat do neznámé země,"In this nostalgic and yet dramatic documentary, choreographer Jiří Kylián creates a final work for his lifelong partner Sabine, a deeply personal performance that celebrates love, creation, and the ephemeral nature of life.",0.07,/o50zyVuCdSVOhR3wXvUaMb402Yx.jpg,2026-07-14,False,False,0.0,0
False,,[],1458202,L'incasable,fr,L'incasable,"Humiliated by feeling rejected yet again, 14-year-old Solal gets into a fight with Thomas, a counselor at his home. Joris, his 10-year-old roommate, fascinated by Solal, has no intention of letting him go.",0.169,/gyFlnP09OIwxu6jOxOv6ZpIihJL.jpg,2026-07-10,False,False,0.0,0
False,/prLO0oDZg0mDKTfu6IBfbKbE9sD.jpg,[35],1667379,Donnie & Dude: Do Dudley,en,Donnie & Dude: Do Dudley,"When two stoners go on a journey from Sedgley to a charity shop in Dudley, they run into trouble with a sergeant and his special “Anti-Weed Task Force” (A.W.T.F) When they finally get a copy of a dvd from the charity shop, a mysterious evil character called “Gimp Man” comes to take it from them. With the help of samurai’s and good luck, they come out on top.",0.1537,/3EhXCvfCkMRC7NW2aJimZImmD8T.jpg,2026-07-06,False,False,0.0,0
False,/7MPskr2lNkodbTg4TU1vsTldZdc.jpg,[99],1711390,Crossings : Kaleh Ziyarat,en,Crossings : Kaleh Ziyarat,"Between the Caspian Sea and the Strait of Hormuz, through the reanimation of archives and documentary observation, a frenetic plunge into the parallel economies of a region shaped by imperial ambitions and survival instincts.",0.1342,/6mzJ8iEn89mtT2GmKaBDgt5GwH8.jpg,2026-07-09,False,False,0.0,0
False,,[99],1383675,Toquinho: Encontros e um Violão,pt,Toquinho: Encontros e um Violão,,0.1391,/1uaRYPispGm0M5gMNPFS8oh0gCA.jpg,2026-07-09,False,False,0.0,0
False,,"[18, 35, 10402]",1721384,In The Middle Of Something,en,In The Middle Of Something,"During the worst gig of his life, a piano player wrestling with failure, fatherhood, and marriage has a surreal encounter that suggests he's been playing the wrong song all along.",0.0966,/8z0O2XFk60vXfYwYdskLi6V0Tst.jpg,2026-07-18,False,False,0.0,0
False,,"[12, 18]",1721751,Pine Hollow,en,Pine Hollow,"…After uncovering a hidden clue tied to a local treasure, a group of teens embark on a treasure hunt through an unforgiving forest, where each discovery brings them closer to the truth and farther from the lives they knew.",0.0734,/70QMLwSEToZaJcDJw2TZhVbUcSR.jpg,2026-07-01,False,False,0.0,0
False,/4pknZ8OMPOiTmnKFctSkISz6jGw.jpg,"[878, 18, 14]",1551855,Last Mankind,ko,종말의 인간,"After air pollution wipes out all life on Earth, bioengineer Dae-seung lives in a bunker with Sina, whom he subjects to brutal experiments to create a human who can survive outside. One day, a survivor named Taeo appears, claiming that somewhere beyond the bunker, a village of survivors still exists.",0.1089,/xBSsi4GNJROL0djlvBBaoXARXrb.jpg,2026-07-05,False,False,0.0,0
False,,[27],1720997,Emetophobia,en,Emetophobia,A child embarks on a dark journey through his house to tell his mother he vomited in his room.,0.2486,,2026-07-18,False,False,0.0,0
False,,"[18, 9648, 53]",1700370,Magma,ko,마그마,,0.1489,/6twB99wWe6c3vnyTy9bb2K1Ik2.jpg,2026-07-03,False,False,0.0,0
False,/rFMk5O9zxapiV59nEUmr5wDeu8t.jpg,"[99, 10402]",1720886,La belle histoire de la chanson française,fr,La belle histoire de la chanson française,,0.4219,/7rI4Bku65sc7BVKVD9VJKvdusUm.jpg,2026-07-03,False,False,0.0,0
False,/agur6JqwMe7sMdGE7fzuCCmT4cW.jpg,[],1695722,Revelations,pt,Revelações,"Nuca, one of the world’s leading bee specialists, celebrates her birthday surrounded by family traditions. As the family matriarch, time is relentless in its toll on her memory loss. In an attempt to remember, she revisits family photographs, and as the past and present intertwine, secrets begin to surface. At this celebration, it won't just be the photos that are revealed.",0.1969,/3NbokW0bAlH2AHRLqjYxtjjxTjE.jpg,2026-07-02,False,False,0.0,0
False,/nZ8Z0ioCjFJgiwR8U8jy1r9eamE.jpg,[18],1657017,Trophy,ja,トロフィー,"The story follows So-hee, a 14-year-old Zainichi Korean girl. She goes to a Korean school and devotes herself to Korean traditional dance as her school club activities. One day, at an exchange event with a Japanese school, she befriends Mirai, a Japanese girl who shares her love of K-pop. Through this encounter, So-hee gradually begins to connect with the world beyond her own. As their friendship deepens, the two decide to sell unused items from So-hee's home on a flea market app to earn money for their favorite K-pop idols live tickets. One item fetches an unexpectedly high price-a North Korean CD, which is So-hee's father's. Sanju, the father, is the principal of a Korean elementary school. Emboldened by this success, So-hee and Mirai take it a step further, eventually selling even the medal that Sanju had been awarded by his homeland, North Korea.",0.2804,/iumZ4z680HB7IPfJOkyya0MqFsg.jpg,2026-07-10,False,False,0.0,0
False,,"[27, 53, 18]",1516925,You Have Her Eyes,en,You Have Her Eyes,A woman's fears about having children begin to manifest as visions of her dead grandmother.,0.0777,/837VOUIBCF0Sg5IV6qlT5lh7Ksn.jpg,2026-07-08,False,False,0.0,0
False,,"[28, 53]",1391083,Destroy,bn,ডেস্ট্রয়,,0.1444,,2026-07-02,False,False,0.0,0
False,/z6leyKvu62TjtzKU1MyBHGHkg9A.jpg,"[35, 18]",1700897,So Happy It Hurts,de,So Happy It Hurts,"Lena wants to be famous at last. Since her acting career isn't exactly taking off, the reality show ""Dream Weddings"" is her only hope. She even flies all the way to Bali to marry her boyfriend David in style. But then reality sets in: the wedding venue they booked is a scam. Instead of luxurious surroundings, they end up in a mysterious jungle commune where nothing is as it seems.",0.2986,/pmDJ23OIWy2w4vYzflAfBe4xtNE.jpg,2026-07-01,False,False,0.0,0
False,/zSwlkDkFc7DOi2pnzQj1BICjdl6.jpg,"[16, 14, 10751]",1678066,Night in the Valley of Witches,ja,魔女の谷の夜,This film is set in the Valley of the Witches area within Ghibli Park and is the first original animated short film created by Studio Ghibli specifically for the park.,0.1069,/tdrnWtjhFsWSlFCOkrSNhkkO43C.jpg,2026-07-08,False,False,0.0,0
