adult,backdrop_path,id,title,original_title,overview,poster_path,media_type,original_language,genre_ids,popularity,release_date,softcore,video,vote_average,vote_count,name,original_name,first_air_date,origin_country,gender,known_for_department,profile_path
False,/9UJDSMHKN1ENK9sOYf1iDghCgxo.jpg,1594694,Lydia and the Mist Rider,Lydia et le vaisseau des tempêtes,"When her older brother Thaddeus is mysteriously kidnapped by the Spellbinder, 11-year-old Lydia sets off to find him in the Misty Sea. Picked up by the crew of a flying ship, the Dolphin, Lydia becomes the apprentice of Ambrosia, a Stargazer. Ambrosia is trying to find other children who have disappeared, including her own son. Determined to solve the mystery, Lydia must learn stargazing magic and ready herself to confront the Spellbinder.",/olvbI4J5ikw4u3bW06Iyi9BVHoJ.jpg,movie,fr,"[16, 10751]",4.2056,2026-02-20,False,False,7.0,1,,,,,,,
False,/9pGzG5CYx2XM8JFFQvMk9Z3z9ze.jpg,208569,,,"Special Agent Will Trent was abandoned at birth and endured a harsh coming-of-age in Atlanta's overwhelmed foster care system. Determined to make sure no one feels as he did, he now has the highest clearance rate.",/qG5O46gUxxYGImld03tl2zLhvrg.jpg,tv,en,"[80, 18, 35]",36.3772,,False,True,7.242,190,Will Trent,Will Trent,2023-01-03,['US'],,,
False,/mWVeYmtCfA3zvSeZtW5bN2Khe01.jpg,215072,,,A niece who lost her parents and grew up in the hands of an uncle who runs a shopping mall faces a new truth after her uncle's sudden death.,/7yUY1HUyQuybbvkAAhLzQ7x1l9g.jpg,tv,ko,"[18, 10759, 9648]",18.7527,,False,True,8.3,164,A Shop for Killers,킬러들의 쇼핑몰,2024-01-17,['KR'],,,
False,/seMRyWVwIVBWbC9xaMzDMZJ8fUH.jpg,131041,,,High school soccer players from across Japan gather for a controversial project designed to create the best — and most egoistic — striker in the world.,/fcKH1NQzoTXiYO1OrhaFFwTKhBp.jpg,tv,ja,"[16, 10759, 18]",35.3705,,False,True,8.245,617,BLUE LOCK,ブルーロック,2022-10-09,['JP'],,,
False,/wHbZr627WHFPMpfskRwX6NBgjxv.jpg,421892,Shrek 5,Shrek 5,"Shrek and Donkey team up for another whirlwind, big-city adventure.",/zVGvsXptUWd1PgptipLNoIQYytW.jpg,movie,en,"[16, 35, 14, 12, 10751]",9.5633,2027-06-30,False,False,0.0,0,,,,,,,
False,/kXXveIklCvTpJOGu16dszmZrcwD.jpg,1305672,I Know Who You Are,抓特务,"On the day of the 1949 Founding Ceremony, Xiao Dali (Lei Jiayin), who has just entered the city to be reorganized as the head of the public security police station, discovers that Feng Jingbo (Hu Ge), an elementary school teacher, is suspected of being suspicious. With the high alertness of a soldier and the sense of responsibility of a public security warrior, he is hard-partnered with Feng Jingbo as a neighbor, exhausting his life through trials and tribulations, and carrying out a nearly four-decade tracking without complaint or regret. The movie is based on Zhang Ce's novel.",/xuLUtumvstPx00t3PBsLI7GTENA.jpg,movie,zh,[18],8.7761,2026-06-19,False,False,5.8,4,,,,,,,
False,/pJfMliqzzVzTU634zpYDMfYNX6c.jpg,1384758,Ice Age: Boiling Point,Ice Age: Boiling Point,"A madcap adventure filled with dinosaurs and lava that takes Manny, Sid, Diego, Ellie, Scrat and the herd through the uncharted regions of the dangerous Lost World.",/hNfEXv5pKWw3raOghlspn8zFjm4.jpg,movie,en,"[12, 16, 35, 10751]",6.2083,2027-02-03,False,False,0.0,0,,,,,,,
False,/uz4AQIFsC24qVoMrYRISLDqMHze.jpg,1365378,The American Dream,Le rêve américain,"No one would have bet on Jérémy, stuck behind the counter of a video store, or on Bouna, who cleans airports. With no money, no connections, and painfully poor English, who could have predicted they’d one day become big-name agents in the NBA? What they lack in experience, they will make up for in audacity, while remaining true to their one credo, doing business with a human touch. Scouting raw talent while improvising their way up, they’ll fake it until they make it – chasing their American Dream and landing multi-million-dollar deals.",/hQagR2IJiVN2FBFWmuz7XOQdVOF.jpg,movie,fr,[35],5.5303,2026-02-18,False,False,7.4,111,,,,,,,
False,/bVGHSe47W6oCQL1Q88pvRAet51A.jpg,1330021,Remarkably Bright Creatures,Remarkably Bright Creatures,"Through unlikely bonds formed during night shifts at a local aquarium, Tova, an elderly widow, learns of a life-changing discovery that may bring her joy and wonder once again.",/9HcEqn3D4J6b2Z0jK54id9nA0fr.jpg,movie,en,"[18, 9648, 14]",27.2049,2026-05-07,False,False,8.6,674,,,,,,,
False,/s9Eg3PUfBbGi6AFFjT07hTuMhpd.jpg,319037,,,"Seeking refuge in the mountains, a famous actor falls for a tea farmer, where love blooms between two vastly different worlds.",/scklOeyOFJYQehCm3hrssdYIISd.jpg,tv,zh,[18],17.6192,,False,True,0.0,0,A Winter Sun Wakes the Wind in Spring Hills' Dream,寒阳风起春山境,2026-06-12,['CN'],,,
False,/mhlT8wIYlsjKK5tRASsALxePkLG.jpg,213326,,,"Pride Royal Ivy is only eight years old when she realizes that she's been reincarnated, destined to become the future wicked queen and final boss of an otome game. She's got it all in this new life: razor-sharp wit, boss-tier powers, and influence over the kingdom as crown princess. Determined to sow despair and destruction across the land, she... Wait, what kind of a rotten future is that?! Princess Pride decides to drop the maniacal villainess plan and protect the male love interests instead, cheating her way to saving everyone she can! Will this final boss end up earning the adoration of her kingdom?",/u6bMg0g9KDw9nTuMqORCYWHsMSe.jpg,tv,ja,"[16, 10765]",13.215,,False,True,8.056,63,The Most Heretical Last Boss Queen: From Villainess to Savior,悲劇の元凶となる最強外道ラスボス女王は民の為に尽くします。,2023-07-07,['JP'],,,
False,/qVmgq1KXBp6BF2EqYPPaUG9iUGy.jpg,764,,,"The peacefulness of the Midsomer community is shattered by violent crimes, suspects are placed under suspicion, and it is up to a veteran DCI and his young sergeant to calmly and diligently eliminate the innocent and ruthlessly pursue the guilty. ",/pz7tsWxe0TTdfJnWPjZAEnrSl5M.jpg,tv,en,"[80, 18, 9648]",154.2463,,False,True,7.489,357,Midsomer Murders,Midsomer Murders,1997-03-23,['GB'],,,
False,/nIUPI8NhN75euJMiNYZInbC8xv9.jpg,310837,,,"A materialist scholar strays into a demon's realm, only to rediscover a century-old soul-bond and a love predestined by fate.",/lpPmRsLsS8nVqiBPL2E9x5fpCQB.jpg,tv,zh,[18],5.4116,,False,True,8.0,1,You Have My Heart,心间错,2026-06-17,['CN'],,,
False,/acevLdSl5I2MK5RYAm7gwAndt1w.jpg,100088,,,"Twenty years after modern civilization has been destroyed, Joel, a hardened survivor, is hired to smuggle Ellie, a 14-year-old girl, out of an oppressive quarantine zone. What starts as a small job soon becomes a brutal, heartbreaking journey, as they both must traverse the United States and depend on each other for survival.",/dmo6TYuuJgaYinXBPjrgG9mB5od.jpg,tv,en,[18],36.7214,,False,True,8.427,7083,The Last of Us,The Last of Us,2023-01-15,['US'],,,
False,/lDmFwAaHL1kXnAfZeUTieAdUTko.jpg,235685,,,"Merlin, the immortal son of the bard Taliesin and Atlantean Princess Charis, is followed through his tragic upbringing, descent into madness, and shocking disappearance, leading to the legend that surrounds him. Set before King Arthur's birth, Merlin, assumed dead or a myth, reemerges in sub-Roman Britain to unite the fractured kingdoms under threat from Saxon invaders.",/jJfk8NXauN4UgFQ1qn9lFzEk7ib.jpg,tv,en,"[10765, 10759, 10751, 18]",22.6254,,False,True,7.6,44,The Pendragon Cycle: Rise of the Merlin,The Pendragon Cycle: Rise of the Merlin,2026-01-22,['US'],,,
False,/gYxOlYtLvGNrzYm6kQBcY5mqKja.jpg,1154538,Nirvanna the Band the Show the Movie,Nirvanna the Band the Show the Movie,"When their plan to book a show at the Rivoli goes horribly wrong, Matt and Jay accidentally travel back to the year 2008.",/sm5TGX8WbnCd9Uo26cLyTxVwA1n.jpg,movie,en,"[35, 878, 12]",4.8138,2026-02-02,False,False,7.628,74,,,,,,,
False,/aV5YOTVTnO2wYcN2AlNbdgnBYpb.jpg,1628448,Maa Behen,माँ बहन,"In this dark comedy, a woman calls her estranged daughters in the middle of the night with chilling news — there's a dead body in her kitchen.",/dpQIeEunpgj0C4rngb6OFb4zSd1.jpg,movie,hi,"[35, 53, 18]",24.9139,2026-06-04,False,False,6.75,12,,,,,,,
False,/cvvj1RXGmmAZ1FZr6CrUu8LgQm5.jpg,289219,,,"After the Clone Wars, Maul plots to rebuild his criminal syndicate on a planet untouched by the Empire.",/il6uHNSy41e7a7QLM0cHtOYGlHI.jpg,tv,en,"[10759, 16, 10765]",16.1611,,False,True,8.619,189,Star Wars: Maul - Shadow Lord,Star Wars: Maul - Shadow Lord,2026-04-06,['US'],,,
False,/mIIDC7WpzLH9XtJZeSRvxECYz0n.jpg,280632,,,"Rookie office worker Wang Cuihua is suddenly pulled into the world of a novel, where she meets Xiahou Dan, a powerful king hiding his true identity. Both outsiders to this world, they join forces to survive a twisted fate, facing political intrigue, ancient prophecies, and life-or-death choices. As they fight to change their destiny, a powerful bond forms, one that could reshape the future of the kingdom.",/dm1AxmcRfqbEx8EZLKK3CXXB7u4.jpg,tv,zh,"[18, 9648, 35]",12.309,,False,True,8.3,21,How Dare You!?,成何体统,2026-02-06,['CN'],,,
False,/2meX1nMdScFOoV4370rqHWKmXhY.jpg,93405,,,"Hundreds of cash-strapped players accept a strange invitation to compete in children's games. Inside, a tempting prize awaits — with deadly high stakes.",/1QdXdRYfktUSONkl1oD5gc6Be0s.jpg,tv,ko,"[10759, 9648, 18]",59.2435,,False,True,7.856,17490,Squid Game,오징어 게임,2021-09-17,['KR'],,,
False,/bHcxVOdHvORe8sA34s3fZxfbeoD.jpg,103863,,,,/iGTgKNPGbhWOyjw2jWg8o4iI6m3.jpg,tv,zh,[10764],32.5495,,False,True,7.0,3,The Rap of China,中国新说唱,2017-06-24,['CN'],,,
False,/ulm1ex4JFYJByyaPyqTr47MFyEQ.jpg,225171,,,The most miserable person on Earth must save the world from happiness.,/z7Nga7Q9IGFWs5OEduY2gGFxnX3.jpg,tv,en,"[18, 10765]",40.8035,,False,True,7.929,922,Pluribus,Pluribus,2025-11-06,['US'],,,
False,/xUu1OTsPWA6YGgHNV5P6D4OQgte.jpg,326189,,,"After returning to her hometown and taking a position in the local government, Lin Yiran becomes determined to save Taohua Town's struggling Xuan paper industry. Teaming up with a passionate artisan, Xuan Yan, she embarks on a journey to modernize a centuries-old craft while discovering a deep connection to the community she now calls home.",/uVa3c0FSfF73jSxxxKazKIR0PkI.jpg,tv,zh,[18],2.3251,,False,True,0.0,0,Zhong Mo Yuan,种墨园,2026-06-23,['CN'],,,
False,/gIClklFGYBe0uiOoiP2vtocJbss.jpg,1236153,Mercy,Mercy,"In the near future, a detective stands on trial accused of murdering his wife. He has ninety minutes to prove his innocence to the advanced AI Judge he once championed, before it determines his fate.",/pyok1kZJCfyuFapYXzHcy7BLlQa.jpg,movie,en,"[878, 28, 53]",18.953,2026-01-19,False,False,7.068,1429,,,,,,,
False,/8ODNt5olCeIqBYTP3GgXEQYTfeX.jpg,933260,The Substance,The Substance,"A fading celebrity decides to use a black market drug, a cell-replicating substance that temporarily creates a younger, better version of herself.",/lqoMzCcZYEFK729d6qzt349fB4o.jpg,movie,en,"[27, 878, 53]",24.8924,2024-09-07,False,False,7.131,6103,,,,,,,
False,/xCmdeEvJNxptR30bEVXXWLrt4iI.jpg,62745,,,"In Orario, fearless adventurers band together in search of fame and fortune within the underground labyrinth known as the Dungeon. But Bell Cranel, novice adventurer, has bigger plans than riches and glory; he fights monsters in the hope of having a fateful encounter with a girl. When this happens, it doesn't go exactly as he planned. Thus begins the story of an unlikely pair, a boy and a goddess, both trying to prove themselves, both eager to reach their goals.",/hR4zYTRJZiSYooocDRPW7P3PCTF.jpg,tv,ja,"[16, 10765, 35, 10759]",3.9915,,False,True,7.309,301,Is It Wrong to Try to Pick Up Girls in a Dungeon?,ダンジョンに出会いを求めるのは間違っているだろうか,2015-04-04,['JP'],,,
False,/ycqTwRV7jUxjMospXxKTVS74nft.jpg,1281331,The Social Reckoning,The Social Reckoning,"Frances Haugen, a young Facebook engineer, enlists the help of Jeff Horwitz, a Wall Street Journal reporter, to go on a dangerous journey that ends up blowing the whistle on the social network's most guarded secrets.",/kHXzAm0ERUX8yZxe5xFSMsJsf3t.jpg,movie,en,[18],3.3248,2026-10-07,False,False,0.0,0,,,,,,,
False,/kXXveIklCvTpJOGu16dszmZrcwD.jpg,1305672,I Know Who You Are,抓特务,"On the day of the 1949 Founding Ceremony, Xiao Dali (Lei Jiayin), who has just entered the city to be reorganized as the head of the public security police station, discovers that Feng Jingbo (Hu Ge), an elementary school teacher, is suspected of being suspicious. With the high alertness of a soldier and the sense of responsibility of a public security warrior, he is hard-partnered with Feng Jingbo as a neighbor, exhausting his life through trials and tribulations, and carrying out a nearly four-decade tracking without complaint or regret. The movie is based on Zhang Ce's novel.",/xuLUtumvstPx00t3PBsLI7GTENA.jpg,movie,zh,[18],8.7761,2026-06-19,False,False,5.8,4,,,,,,,
False,/pJfMliqzzVzTU634zpYDMfYNX6c.jpg,1384758,Ice Age: Boiling Point,Ice Age: Boiling Point,"A madcap adventure filled with dinosaurs and lava that takes Manny, Sid, Diego, Ellie, Scrat and the herd through the uncharted regions of the dangerous Lost World.",/hNfEXv5pKWw3raOghlspn8zFjm4.jpg,movie,en,"[12, 16, 35, 10751]",6.2083,2027-02-03,False,False,0.0,0,,,,,,,
False,/bVGHSe47W6oCQL1Q88pvRAet51A.jpg,1330021,Remarkably Bright Creatures,Remarkably Bright Creatures,"Through unlikely bonds formed during night shifts at a local aquarium, Tova, an elderly widow, learns of a life-changing discovery that may bring her joy and wonder once again.",/9HcEqn3D4J6b2Z0jK54id9nA0fr.jpg,movie,en,"[18, 9648, 14]",27.2049,2026-05-07,False,False,8.6,674,,,,,,,
False,/cz4vLJrmaV1zJlRYbxqtvLzeLWB.jpg,1168190,The Wrecking Crew,The Wrecking Crew,"Estranged half-brothers Jonny and James reunite after their father's mysterious death. As they search for the truth, buried secrets reveal a conspiracy threatening to tear their family apart.",/gbVwHl4YPSq6BcC92TQpe7qUTh6.jpg,movie,en,"[28, 35, 80, 9648]",30.8507,2026-01-28,False,False,7.039,1098,,,,,,,
False,/s9Eg3PUfBbGi6AFFjT07hTuMhpd.jpg,319037,,,"Seeking refuge in the mountains, a famous actor falls for a tea farmer, where love blooms between two vastly different worlds.",/scklOeyOFJYQehCm3hrssdYIISd.jpg,tv,zh,[18],17.6192,,False,True,0.0,0,A Winter Sun Wakes the Wind in Spring Hills' Dream,寒阳风起春山境,2026-06-12,['CN'],,,
False,/u1HfYLIzWZWpeTJENxWao69DUiz.jpg,1398655,Blue Film,Blue Film,"Drawn by the promise of easy money and anonymous sex, queer camboy Aaron Eagle is shocked to discover a personal connection with the mysterious stranger who has paid for his company. Over the course of one night, the two men engage in a war of words and emotions as they wrestle with the impact of a tainted and shared past.",/7wECL45CnlFWsiadBHwArgVJ1nL.jpg,movie,en,[18],7.0398,2026-05-08,False,False,7.6,4,,,,,,,
False,/nIUPI8NhN75euJMiNYZInbC8xv9.jpg,310837,,,"A materialist scholar strays into a demon's realm, only to rediscover a century-old soul-bond and a love predestined by fate.",/lpPmRsLsS8nVqiBPL2E9x5fpCQB.jpg,tv,zh,[18],5.4116,,False,True,8.0,1,You Have My Heart,心间错,2026-06-17,['CN'],,,
False,/wddfitFEskYIdbtN3bPss2ZFd2C.jpg,282696,,,"In Barcelona’s Raval neighbourhood, the family-run restaurant “Can Mosques” faces eviction after an investment fund buys the building. The family’s fight to survive escalates, pushing them to cross any and all boundaries.",/4kHnq56sxfhNJbFGd0kNJGcIQVu.jpg,tv,ca,[18],10.321,,False,True,10.0,4,Ravalear: Not for Sale,Ravalejar,2026-05-22,['ES'],,,
False,/swxhEJsAWms6X1fDZ4HdbvYBSf9.jpg,1234731,Anaconda,Anaconda,"A group of friends facing mid-life crises head to the rainforest with the intention of remaking their favorite movie from their youth, only to find themselves in a fight for their lives against natural disasters, giant snakes and violent criminals.",/hBxN6dwrANN1ic3a4G9x6JZcR3C.jpg,movie,en,"[12, 35, 27]",15.5117,2025-12-24,False,False,5.886,1240,,,,,,,
False,/pMxO1beNNFYMDM7RcDyKW5Wheuz.jpg,991494,The SpongeBob Movie: Search for SquarePants,The SpongeBob Movie: Search for SquarePants,"Desperate to be a big guy, SpongeBob sets out to prove his bravery to Mr. Krabs by following The Flying Dutchman – a mysterious swashbuckling ghost pirate – on a seafaring adventure that takes him to the deepest depths of the deep sea, where no Sponge has gone before.",/xJnOMMsFASxNiFnG7v3TNIQ3ife.jpg,movie,en,"[12, 16, 35, 10751, 14]",23.6992,2025-12-16,False,False,6.8,308,,,,,,,
False,/5fA3ko0ZHkysz1aNO78jRsey4k4.jpg,1556616,Summer House,Yaz Evi,"Selin travels back in time at a summer house and finds herself in her mother's youth, changing her family's fate and rebuilding her own life.",/81xUChgVphBFehihIgbXbyneZXP.jpg,movie,tr,"[10749, 10751, 18, 9648]",24.8945,2026-06-06,False,False,7.6,14,,,,,,,
False,/7Sz41DFZZpnkbLVJFKSF1cbCMyz.jpg,286791,,,"Tomoro Tenma lives in a world where human thoughts and emotions, known as e-Pulse, power AI devices called Sapotama. But when Digimon begin materializing from Sapotama and feeding on e-Pulse, society begins to fracture. After Gekkomon appears from his device, Tomoro joins Glowing Dawn, a secret team investigating rogue Digimon and the dark truth of a system both fueled and corrupted by emotion.",/qcy74ZdijvhaIyiPKFVZJZZrpJt.jpg,tv,ja,"[16, 10759, 10765, 10762]",16.8178,,False,True,7.5,14,Digimon Beatbreak,DIGIMON BEATBREAK,2025-10-05,['JP'],,,
False,/eW7S7tCPWQW50Bt1YHF0FPI1m16.jpg,1396674,Dog Day Evening,一個部門的誕生,"A hostage situation occurred at a TV station. The kidnapper K was not after money, he just wanted to terminate the monthly subscription to the TV station.",/wvhYHjM1SV9zJDbD4yv8Bfj788f.jpg,movie,cn,"[18, 80, 35]",1.7697,2026-06-13,False,False,7.833,3,,,,,,,
False,/pgVvGaqM77sQR90OeMMVNvQAxbg.jpg,1146344,Misdirection,Misdirection,"A desperate couple have pulled off a string of high-end break-ins to pay off a mob debt. When they attempt to rob their latest victim, they find themselves caught in a deadly game of cat and mouse. The tables are turned and the hunters become the hunted.",/z7padnoIDHbmxPdqEHryhqlaVqc.jpg,movie,en,"[53, 28]",5.7306,2026-02-10,False,False,5.871,58,,,,,,,
False,/hhi4eb4Rx8gwUcTXbFneFyKK7VG.jpg,316427,,,"Yoshida is a tiny, frail high school graduate who became an unwilling manager of an apartment complex when his father, the former manager, injured himself. Unbeknownst to him, this apartment complex houses quite a few women with very... unusual sexual preferences. This becomes a problem when a mysterious entity begins giving ""Libido Cloth"" to these women—skimpy outfits that give them superpowers and cause them to go on lewd rampages! Will Yoshida be able to stop them?",/oEGZCXMAqa4aGZTwmXigdHiihCU.jpg,tv,ja,"[16, 35]",15.5516,,False,True,6.0,6,Ingoku Danchi: Deviant's Apartment Complex,インゴクダンチ,2026-04-06,['JP'],,,
False,/i1SyUHsi45psSH1xy9sM0in8FKJ.jpg,119769,,,A former special forces soldier delivers revenge for victims of injustice while working for a secret organization that fronts as a taxi company.,/lghfb8beej1aH9ML8QyeSixniom.jpg,tv,ko,"[10759, 80, 18]",32.9497,,False,True,8.139,190,Taxi Driver,모범택시,2021-04-09,['KR'],,,
False,/8p39Ud6ZKMixBQ7R4frg2o3idzc.jpg,207347,,,"Taiki Inomata loves badminton, but he has a long way to go before he can reach nationals. When Taiki sees upperclassman Chinatsu Kano practicing her heart out on the girls’ basketball team, he falls for her hard. After an unexpected turn of events brings the two closer together, sports might not be the first thing on their minds anymore!",/mVAWCCNBxPX3EUf9XhcFff4wW5V.jpg,tv,ja,"[16, 35, 18]",19.1311,,False,True,7.91,89,Blue Box,アオのハコ,2024-10-03,['JP'],,,
False,/pXss1GWhPOcf6SrmRJ4JSkIU3sE.jpg,98031,,,"Hurry Up, Brother! is a Chinese variety show based off the original Korean variety show, Running Man. It is created by SBS and co-produced with Zhejiang Television. It first aired on October 10, 2014. This show is classified as a game-variety show, where the MCs and guests complete missions in a landmark to win a race. In 2017, the show officially changed its name to ""Keep Running"".",/lr4er9w2jHqFx8VFyASN8Q1LWzB.jpg,tv,zh,"[35, 10764]",92.3435,,False,True,5.714,14,Keep Running,奔跑吧,2014-10-10,['CN'],,,
False,/puLaqdcTRwFxwv9S3PO6jA3ep7J.jpg,95603,,,"The epic continuation of Diriliş Ertuğrul, Kuruluş Osman follows Osman Bey — son of Ertuğrul and destined founder of the Ottoman Empire — as he transforms a small Turkic tribe into a sovereign state. Battling the Byzantine Empire, Mongol forces and treachery from within, Osman must prove himself as both a warrior and a leader. A sweeping historical action drama built on faith, honour and the birth of one of history's greatest empires.",/tu4BWsGFHcYDWulZwHxylA91vo0.jpg,tv,tr,"[10768, 10759, 18]",58.7298,,False,True,7.917,303,Kuruluş Osman,Kuruluş Osman,2019-11-20,['TR'],,,
False,/nCwAmyCcA6w1ZFjKrmwCRPiy4gt.jpg,41956,,,A brilliant but idiosyncratic British detective and his resourceful local team solve baffling murder mysteries on the fictional Caribbean island of Saint Marie.,/u7t6vCyqAdD5hE4eEfTrZmVljDi.jpg,tv,en,"[35, 80, 18, 9648]",84.9235,,False,True,7.5,326,Death in Paradise,Death in Paradise,2011-10-25,['GB'],,,
False,/esmoeVNjHb4SAXRQJpkSoPX4nFB.jpg,288590,,,"Bertia is reincarnated into her favorite otome game—not as the heroine, but as the villainess engaged to the perfect Crown Prince Cecil! Fully aware that her role is to sabotage his future romance, she’s determined to bloom as a wicked flower and wither away according to the story. But no matter how hard she tries to scheme, her “evil” plans only make her more endearing!",/xlpYhXiyX52t6Dtg1fFN0CqLbK4.jpg,tv,ja,"[16, 35, 10765]",11.6577,,False,True,7.7,20,An Observation Log of My Fiancée Who Calls Herself a Villainess,自称悪役令嬢な婚約者の観察記録。,2026-04-06,['JP'],,,
False,/1K8E3DKa9vh758cA6s0xaR8168d.jpg,123528,,,"One day, a gamer played video games until he fell asleep...and when he woke up, he found himself in the game world—as a skeleton! Equipped with the powerful weapons and armor of his avatar but stuck with its frightening skeletal appearance, Arc has to find a place for himself in this new, fantastical land. All his hopes for a quiet life are dashed when he crosses paths with a beautiful elven warrior, setting him on a journey full of conflict and adventure.",/jMhzjbRI1iL2ENtMnS3Zm3DBAJw.jpg,tv,ja,"[16, 10759, 10765, 18]",8.0541,,False,True,7.3,105,Skeleton Knight in Another World,骸骨騎士様、只今異世界へお出掛け中,2022-04-07,['JP'],,,
False,/Q9FMVA1UvX8cnNImaZc0dlpMdB.jpg,204490,,,"In the heart of London, an anonymous phone call draws two brilliant detectives—a young woman in the early stages of her career and a well-connected man determined to protect his legacy—into a fight to correct an old miscarriage of justice.",/kpnfeVRExCutHXFVXzaSdT8tAJl.jpg,tv,en,"[80, 18]",9.5719,,False,True,6.514,147,Criminal Record,Criminal Record,2024-01-10,['GB'],,,
False,/2ngdvUiEKW8Q37ta8BBdydE2cuq.jpg,287620,,,"Comic book store owner Stuart Bloom is tasked with restoring reality after he breaks a device built by Sheldon and Leonard, accidentally bringing about a multiverse Armageddon. Stuart is aided in this quest by his girlfriend Denise, geologist friend Bert, and quantum physicist/all-around pain in the ass Barry Kripke.",/iQbTbwmLX5Nh1nlH21YUJPWt3Zo.jpg,tv,en,"[35, 10765]",5.7015,,False,True,0.0,0,Stuart Fails to Save the Universe,Stuart Fails to Save the Universe,2026-07-23,['US'],,,
False,/obtdxPgmfykYwVnvuYXC5f2xKlQ.jpg,2734,,,"In the criminal justice system, sexually-based offenses are considered especially heinous. In New York City, the dedicated detectives who investigate these vicious felonies are members of an elite squad known as the Special Victims Unit. These are their stories.",/iofokHZoUB4Qhik4PflvJl8TT6a.jpg,tv,en,"[80, 18, 9648]",279.9308,,False,True,7.949,4258,Law & Order: Special Victims Unit,Law & Order: Special Victims Unit,1999-09-20,['US'],,,
False,/dg3OindVAGZBjlT3xYKqIAdukPL.jpg,42009,,,"Twisted tales run wild in this mind-bending anthology series that reveals humanity's worst traits, greatest innovations and more.",/seN6rRfN0I6n8iDXjlSMk1QjNcq.jpg,tv,en,"[10765, 18, 9648]",60.1477,,False,True,8.288,6254,Black Mirror,Black Mirror,2011-12-04,['GB'],,,
False,/8FJAKAcMHcjivv0uYAAGsA6DNJf.jpg,1366242,DRAGN,DRAGN,"During a team-building retreat in a remote forest, a group of colleagues unwittingly becomes the prey of a rogue AI-driven drone.",/sCfVHr5BUwwWETbaDJlEbYyUBrx.jpg,movie,en,"[28, 27, 53, 878]",2.9502,2025-05-10,False,False,5.0,2,,,,,,,
False,/4lfbfiNYyiM27U6BwT94taynXXH.jpg,305567,,,"As high school reaches its midpoint, Koichi Asakura—who dreams of studying design at art school—has his plans shaken by explosive graffiti on a museum wall. The artist is Eren Yamagishi, a left-handed girl who buried her talent after a past incident. Drawn together by art, Koichi pursues design as Eren returns to painting, but fear, ambition, and old scars threaten their paths.",/AkhxnKGDcNKikr1xDP4mi1wpfEr.jpg,tv,ja,"[16, 18]",8.9696,,False,True,7.833,6,Eren the Southpaw,左ききのエレン,2026-04-08,['JP'],,,
False,/xiCfjMXdxVXxizYSgDNH84BZcbt.jpg,321559,,,"While hiding a kidnapped target, a contract killer’s cover unravels when he falls for the detective hunting the truth.",/cEHiM6ndDgfcwVUo5u7LyY9CZUU.jpg,tv,ko,"[18, 10759]",7.4855,,False,True,8.364,11,The Lie We Lived In,거짓말이 사는 집,2026-06-05,['KR'],,,
False,/lhLbAAwMaeoPxvE7bVUQkSDQZ4m.jpg,259537,,,"Chen Ping’an grew up in a small, quiet town, living a humble and peaceful life. But when mysterious outsiders arrived, his ordinary world unraveled, exposing him to a reality where immortal cultivators, mythical dragons, and extraordinary powers were no longer just stories. Strange occurrences began to ripple through his town, pulling him into a grand, unpredictable destiny he never imagined.",/2pT4uBFKymVPLktor6dbeOZzDcJ.jpg,tv,zh,"[16, 10759, 10765]",26.9915,,False,True,8.333,27,Sword of Coming,剑来,2024-08-15,['CN'],,,
False,/liHWCTCi3PK56P7fUJrxhu4OuJZ.jpg,224377,,,"There is nothing special about Harry Potter - at least that's what his Aunt Petunia always says. On his 11th birthday, a letter of admittance to Hogwarts School of Witchcraft and Wizardry opens up a hidden world for Harry: one of fun, friendship and magic. But with this new adventure comes great risk as Harry is forced to face a dangerous enemy from his past.",/SJCnXVBJZh7X7ePLt6XMp6TZAj.jpg,tv,en,"[10759, 10751, 10765]",5.4383,,False,True,0.0,0,Harry Potter,Harry Potter,2026-12-25,"['GB', 'US']",,,
False,/2gAStVyyv9C3BSEKhP0a1aM3Qy9.jpg,426063,Nosferatu,Nosferatu,"A gothic tale of obsession between a haunted young woman and the terrifying vampire infatuated with her, causing untold horror in its wake.",/5qGIxdEO841C0tdY8vOdLoRVrr0.jpg,movie,en,"[27, 14]",10.5717,2024-12-25,False,False,6.714,3707,,,,,,,
False,/Rseua6cAC83aVDNMExhzxHNqgy.jpg,126398,,,"A social experiment reality show about the cultivation of an ideal community, inviting 15 guests to Taohuawu, 15KM away from the city center, to live together for 21 days, creating an ideal society in their hearts. See how they live, work, and live in harmony in friction and cooperation. It is also a journey to explore the source of material and spiritual consensus.",/A3C6crK4GQPNt2f43Vq6l2c845Y.jpg,tv,zh,[10764],50.0503,,False,True,6.75,6,Wonderland,五十公里桃花坞,2021-05-23,['CN'],,,
False,/llrSuUkFiR6EjDnh79dq8HEeziF.jpg,291339,,,"Angelo Doyle lives two totally separate lives — fearsome NYC hitman and sleepy upstate Cooperstown photocopier salesman and father. Both of them are threatened when he is diagnosed with Alzheimer's, a disease he already lost his older brother to.",/3kpXrWW6gmlngwgSa52IhBpjPuz.jpg,tv,en,"[80, 18]",25.208,,False,True,7.352,44,Memory of a Killer,Memory of a Killer,2026-01-25,['US'],,,
