adult,backdrop_path,id,title,original_title,overview,poster_path,media_type,original_language,genre_ids,popularity,release_date,softcore,video,vote_average,vote_count,name,original_name,first_air_date,origin_country,gender,known_for_department,profile_path
False,/nR3HoUX6zvO6PigYAFOBWjQoYUD.jpg,1391239,The Debut,The Debut,"When Mona Friedman is cast in a bit part at a small community theater, she transforms from a shy, unassuming housewife into a zealous method actor willing to do anything to protect the artistic integrity of her marginal role—even if it means waging war against the show’s domineering director.",/5CZdxLiBpYMBXwo0rur6YzZTVP4.jpg,movie,en,"[10402, 35, 18]",5.682,,False,False,0.0,0,,,,,,,
False,/cakRVxJh1MI8Sj3aJ1f75uvUSze.jpg,74561,,,"The cast is introduced to the settings and suspects of a murder case for the new episode. The cast then chooses their role in the episode, as a particular suspect or the detective.",/dmWr4vJgvGMH8m60fuTh0wzYGde.jpg,tv,zh,"[80, 9648, 10764]",74.3317,,False,True,8.4,14,Who's the Murderer,明星大侦探,2016-03-27,['CN'],,,
False,/10MiMMNzWeE53cHhSlfroPiO8vi.jpg,1223601,Sisu: Road to Revenge,Sisu 2,"Returning to the house where his family was brutally murdered during the war, ""the man who refuses to die"" dismantles it, loads it on a truck, and is determined to rebuild it somewhere safe in their honor. When the commander who killed his family comes back hellbent on finishing the job, a relentless, eye-popping cross-country chase ensues.",/roCMOuMQ55Z2TxVx1vZZTevlo0n.jpg,movie,fi,"[28, 10752, 53]",14.2585,2025-10-21,False,False,7.313,814,,,,,,,
False,/hWuHG6e6vM7YbNVW5Z0JcfhmxQq.jpg,855435,Faces of Death,Faces of Death,"A woman, employed as a website content moderator, comes across a series of violent videos reproducing death scenes from a film.",/vPVY3S57lEooBLJCg6KGdMHkUxm.jpg,movie,en,[27],9.3846,2026-04-10,False,False,5.533,91,,,,,,,
False,/y7ylCL05vCv7OyDSE6fEV5UkONx.jpg,1101179,Unreachable,片思い世界,"Three young women live together in an old house in a corner of Tokyo. They are not related by blood, but they have been bound together by a strong bond for 12 years. They care about each other and spend their own ordinary days together. The matter of unrequited love arises for them that they can't tell anyone.",/cDhsDnxBZQ9aajmcobBPj7veMQu.jpg,movie,ja,[18],2.6408,2025-04-04,False,False,8.5,13,,,,,,,
False,/euoXeFAOt9o7yAWA9zGZk7DdZWZ.jpg,1208348,Rental Family,Rental Family,"An American actor in Tokyo struggles to find purpose until he lands an unusual gig: working for a Japanese 'rental family' agency, playing stand-in roles for strangers. As he immerses himself in his clients' worlds, he begins to form genuine bonds that blur the lines between performance and reality.",/nRrwqApUDFL8gLGyJFIdDkmoule.jpg,movie,en,"[35, 18]",6.4713,2025-11-20,False,False,7.7,869,,,,,,,
False,/fBVNJL85Q60njpKPD6YaLi6tEsX.jpg,254528,,,"On the back nine of his career, golf legend Lonnie ""The Hawk"" Hawkins chases one final major — and drags everyone he loves into the chaos.",/klwdBtkpdW1RIqOl0dkSWJ7mtjq.jpg,tv,en,[35],7.3284,,False,True,0.0,0,The Hawk,The Hawk,2026-07-16,['US'],,,
False,/llrSuUkFiR6EjDnh79dq8HEeziF.jpg,291339,,,"Angelo Doyle lives two totally separate lives — fearsome NYC hitman and sleepy upstate Cooperstown photocopier salesman and father. Both of them are threatened when he is diagnosed with Alzheimer's, a disease he already lost his older brother to.",/3kpXrWW6gmlngwgSa52IhBpjPuz.jpg,tv,en,"[80, 18]",25.208,,False,True,7.352,44,Memory of a Killer,Memory of a Killer,2026-01-25,['US'],,,
False,,491,,,,,person,,,1.3692,,True,True,,,John Williams,John Williams,,,2.0,Sound,/wswitHP5jQNvsIxd6Yypa1Crmn1.jpg
False,/xpuF8FQd8YonOrNxE7rXaSBQkwC.jpg,1265948,The Guardian,납치 48시간,,/ifuoiLIERaYnB8E70VtAYvPL1t3.jpg,movie,ko,"[28, 80]",1.3978,2026-06-17,False,False,1.0,1,,,,,,,
False,/2PbLxhskeAUMRhLvf7r24izFGfP.jpg,1484708,Sugar Beach,Sugar Beach,"A brilliant yet haunted valedictorian seeks refuge in a passionate throuple, but when their intoxicating world unravels, she must confront her past before it destroys her.",/gcaCYQZtZeDIA0xpeiuq7h040x1.jpg,movie,en,[18],1.8839,2026-06-25,False,False,0.0,0,,,,,,,
False,/nqYTmfzyOSDVihUDnW0skBIFytp.jpg,1362786,Old Bandits,Velhos Bandidos,"An elderly retired couple teams up with young partners to plan a daring bank robbery, while trying to outwit a detective determined to stop them.",/eYZUzJMumKoUPX5Q40xBsgFs6dY.jpg,movie,pt,"[35, 28, 80]",4.911,2026-03-26,False,False,7.22,25,,,,,,,
False,/dfLjomSCGwjDe1fQy1QZBHNqgDS.jpg,292121,,,"A fiercely competitive police officer and an idealistic prosecutor, former high school classmates, reunite while investigating a nationwide serial murder case, pulling them into both a dangerous pursuit and an unresolved personal past.",/4buHiyaXkkzIdFDu66GOhvXEqbK.jpg,tv,ko,"[80, 9648, 18]",6.6706,,False,True,8.227,11,The Scarecrow,허수아비,2026-04-20,['KR'],,,
False,/3C01kAcKGR6FwsUUSOvJ8N82pqr.jpg,1086260,The Astronaut,The Astronaut,"After returning from her first space mission, astronaut Sam Walker is placed under NASA’s care at a high security house for rehabilitation and medical testing. However, when disturbing occurrences begin happening around the property, she fears that something extraterrestrial has followed her back to Earth",/souvvkJHYhztC1UqZ8lEVUiJa3J.jpg,movie,en,"[27, 878, 53]",6.9326,2025-09-26,False,False,6.123,390,,,,,,,
False,/1mN5cydNUFqd7MHfOwhcHZzLnvT.jpg,318203,,,"Alice is devastated when her best friend Steve starts dating her 26-year-old daughter Izzy. She's going to lose her best friend and her daughter in one fell swoop. Alice tries everything she can to end the relationship. Unfortunately for her, Steve's more than ready for the attack, and what begins as a perfect friendship, devolves into an all-out feud.",/gPou8wNiTz1uleLKllclrqanXXf.jpg,tv,en,"[35, 18]",5.3119,,False,True,6.7,12,Alice and Steve,Alice and Steve,2026-06-08,['GB'],,,
False,/1ucAo7E2fzTdwORGbMhLEUoPhfa.jpg,233347,,,"A struggling student at Korea's worst high school forms a study group while protecting his classmates with his fighting skills, hoping to overcome academic challenges and secure a spot in college.",/nZDeIfKCzp0qhu4N3HxrcKWN59J.jpg,tv,ko,"[10759, 35, 18]",26.2366,,False,True,8.52,127,Study Group,스터디그룹,2025-01-23,['KR'],,,
False,/dkhjP3GK44gkxmKzrgYzHs8hbtf.jpg,250670,,,"When Ruby unwittingly witnesses an explosive secret at Maxton Hall private school, the arrogant millionaire heir James Beaufort has to deal with the quick-witted scholarship student for better or worse: He is determined to silence Ruby. Their passionate exchange of words unexpectedly ignites a spark...",/slKAbvY2CjAIyJFqoLSh1WICzg6.jpg,tv,de,[18],21.7723,,False,True,8.278,654,Maxton Hall – The World Between Us,Maxton Hall - Die Welt zwischen uns,2024-05-09,['DE'],,,
False,/zVBaDSCDFCebkjqghnh4B4ZZ4fo.jpg,959646,Zombie Land Saga: Yumeginga Paradise,劇場版 ゾンビランドサガ ゆめぎんがパラダイス,"It’s an alien vs. zombie showdown! Zombie idol group Franchouchou is ready to rock the upcoming Saga Expo—until an alien spaceship appears and rains destruction. As if things couldn’t get any worse, the legendary Tae Yamada regains consciousness and announces her intention to go solo to stop the invasion. With Franchouchou scattered and Earth in peril, can the group reunite in time to save Saga?",/cztO2TXduBQeF5J507nriNovu97.jpg,movie,ja,"[16, 35, 10402, 28]",3.3285,2025-10-24,False,False,7.5,6,,,,,,,
False,,1657534,The Caged Butterfly,蝴蝶楼·惊魂,"The mysterious Lu family villa, also known as the Butterfly Mansion, is a notorious haunted house. Physiotherapy therapist Li Han and the scheming Awei move in one after the other. Afterwards, a series of bizarre events unfold: a woman in a red dress with a blood-stained headband wanders the rooms; a distorted, eyeless boy screams in agony… Awei's greed grows wildly as he sees greater profits, while Li Han is plagued by nightmares every night and unexpectedly stumbles upon a shocking secret of the wealthy family. Meanwhile, a life-or-death game is quietly being set up within the Butterfly Mansion. Who will be the lamb to the slaughter? Who will step into an even deeper hell?",/xn3otFb9ARLNkFPUOYjD9Udtp5Y.jpg,movie,zh,"[53, 27]",2.4138,2026-04-03,False,False,4.667,3,,,,,,,
False,/20OP4f0xDbPttORm9OyIbNu3cNN.jpg,289892,,,"In Hell, imp Blitzø (the 'o' is silent) runs an assassin business targeting the world of the living, using a spell book borrowed from a prince of the underworld. With employees Moxxie, Millie, and Loona, they attempt to survive each other while keeping business afloat.",/dgtuBsG2F4cGiumtHBKDru7PW9j.jpg,tv,en,"[16, 35, 18, 10765]",17.475,,False,True,7.639,90,Helluva Boss,Helluva Boss,2020-10-31,['US'],,,
False,/2Nti3gYAX513wvhp8IiLL6ZDyOm.jpg,950387,A Minecraft Movie,A Minecraft Movie,"Four misfits find themselves struggling with ordinary problems when they are suddenly pulled through a mysterious portal into the Overworld: a bizarre, cubic wonderland that thrives on imagination. To get back home, they'll have to master this world while embarking on a magical quest with an unexpected, expert crafter, Steve.",/yFHHfHcUgGAxziP1C3lLt0q2T4s.jpg,movie,en,"[10751, 14, 35, 12]",29.2177,2025-03-31,False,False,6.3,3056,,,,,,,
False,/slAlicuZWZy5KBppvSaLCOfP42F.jpg,324935,,,,/a3dTXNrxe1xb6aO08OlSZNrdyw0.jpg,tv,zh,[16],4.8931,,False,True,8.0,2,入り浸りギャルにま〇こ使わせて貰う話,入り浸りギャルにま〇こ使わせて貰う話,2024-10-08,['CN'],,,
False,/kzeBfhXMRWiykBsqoL3UbfaM0S.jpg,1035259,The Naked Gun,The Naked Gun,"Only one man has the particular set of skills... to lead Police Squad and save the world: Lt. Frank Drebin Jr. Following in his father's footsteps, he must solve a murder case to prevent Police Squad from closure.",/rwla9vqzrKVVKVKiOuROTIXGsxj.jpg,movie,en,"[35, 28, 80]",13.4417,2025-07-30,False,False,6.371,1776,,,,,,,
False,/slAlicuZWZy5KBppvSaLCOfP42F.jpg,324935,,,,/a3dTXNrxe1xb6aO08OlSZNrdyw0.jpg,tv,zh,[16],4.8931,,False,True,8.0,2,入り浸りギャルにま〇こ使わせて貰う話,入り浸りギャルにま〇こ使わせて貰う話,2024-10-08,['CN'],,,
False,/kzeBfhXMRWiykBsqoL3UbfaM0S.jpg,1035259,The Naked Gun,The Naked Gun,"Only one man has the particular set of skills... to lead Police Squad and save the world: Lt. Frank Drebin Jr. Following in his father's footsteps, he must solve a murder case to prevent Police Squad from closure.",/rwla9vqzrKVVKVKiOuROTIXGsxj.jpg,movie,en,"[35, 28, 80]",13.4417,2025-07-30,False,False,6.371,1776,,,,,,,
False,/pN6sTnFXUuiDqR019WBFhCnQ2KX.jpg,1433087,Love on Trial,恋愛裁判,"Mai, a rising J-Pop idol, is finally about to have her big break when she unexpectedly falls in love. But in a treacherous industry where young singers must maintain an image of flawless purity, love is forbidden. When her relationship is exposed, Mai's agency takes drastic action, dragging the couple to court over the ""no love"" clause in her contract, throwing her life into chaos.",/lK4uMp2IVTJELt5BLBvq3wR8JrM.jpg,movie,ja,"[18, 10402, 10749]",2.21,2026-01-23,False,False,5.8,11,,,,,,,
False,/4ZXZi107TbfBJFGT4cnqbavQIoc.jpg,289424,,,An aspiring director hits rock bottom after 20 years chasing his debut — until he meets an overwhelmed producer who helps him rediscover his self-worth.,/c2jswCrMoqDEBEXwSAlrCWtXdfZ.jpg,tv,ko,[18],13.6288,,False,True,8.2,45,We Are All Trying Here,모두가 자신의 무가치함과 싸우고 있다,2026-04-18,['KR'],,,
False,/uIJzvhI9yzsOh7mFAXQQXf2I3Wp.jpg,1450527,Forbidden Fruits,Forbidden Fruits,"Free Eden employee Apple secretly runs a witchy femme cult in the basement of the mall store after hours - with fellow fruits Cherry and Fig. But when new hire Pumpkin challenges their performative sisterhood, the women are forced to face their own poisons or succumb to a bloody fate.",/pnigbxrX1IgbJsv4OjGpsA36ITY.jpg,movie,en,"[27, 35]",5.8993,2026-03-26,False,False,6.198,63,,,,,,,
False,/ohgC4YPhYO4mjTW64JRK0abx6lQ.jpg,138357,,,"Ko's new companion, Nazuna, could offer him dark gifts and a vampire's immortality. But there are conditions that Ko must meet before he can sink his teeth into vampirism, and he'll discover just how far he's willing to go to satisfy his desires.",/rDhwDG2ii8c3nCcfUNp6mogGQ93.jpg,tv,ja,"[16, 35, 10765]",23.3468,,False,True,7.695,159,Call of the Night,よふかしのうた,2022-07-08,['JP'],,,
False,/zi8tREllTsuOvPVQ333uQ4nUy9E.jpg,313263,,,"An idol group that once dreamed of fame now faces the humiliation of singing children’s songs dressed as mascots. Everyone quits… except Jeng, who chooses to stay by the stubborn Boss Sithian.",/3wHsb2h7bUEu1cOuzn4NzE5mHym.jpg,tv,th,[18],2.1821,,False,True,0.0,0,Lost to Light,อาจจะดัง หรือ อาจจะยัง,2026-06-20,['TH'],,,
False,/gkb6yj4lRIkOQcLuni8V59YvKex.jpg,1319522,Gohan,โกฮัง..หัวใจโกโฮม,"The bonds between humans and animals following a stray dog named Gohan as it moves through life with temporary owners over a decade, through good times and bad times, joy and sorrow, hellos and goodbyes.",/AqfICSOx9jBj8mcpIPqUINSNlT5.jpg,movie,th,[18],11.3173,2026-04-02,False,False,8.4,7,,,,,,,
False,/jaT8cc5VhOXO1JCbuNt8cgeu3ah.jpg,323111,,,"Told by key players who were inside the courtroom, this comprehensive documentary dissects the trial of Michael Jackson and his complex legacy.",/8R40yI5AJ931Hd3P4Yf8pdFgwJ1.jpg,tv,en,[99],7.7127,,False,True,4.655,58,Michael Jackson: The Verdict,Michael Jackson: The Verdict,2026-06-03,['US'],,,
False,/asObI5BixnoumvMG93EOuUsdwZh.jpg,300074,,,"During Thailand’s 1976 crackdown, a fugitive student finds love with a guerrilla fighter while battling for freedom and survival.",/6Mp3Ghb3jqowl2WU5YjrzHHGGuk.jpg,tv,th,[18],3.0932,,False,True,0.0,0,When Light Fades,แสงดาวแสงศรัทธา,2026-06-25,['TH'],,,
False,/mwJBCm0cmQwDIFzzoYhvZgWdHqf.jpg,206343,,,"The book takes the protagonist Chennan's search for his lover Yuxin 10,000 years ago and the pursuit of the secrets of the destruction of gods and demons as clues, leading to the vast six paths, heaven and earth chess game, and deducing a legend full of blood, heroic and poignant, telling the legends of countless heroes and beauties, and discussing human nature, society, life and other elements.",/8lV2Mjn5Km7DqlgbbPntYr7rRfV.jpg,tv,zh,"[16, 10765]",19.853,,False,True,5.545,11,Tomb of Fallen Gods,神墓,2022-07-21,['CN'],,,
False,/eO4cbYrbYIwn6uFZgpvdfD9eY9o.jpg,284838,,,"Follow heroic first responders, as well as their family saga of power and glamour, in one of America's most diverse and dynamic cities: Nashville, Tennessee.",/4Dl0LysUOEWOhitzAfrKFkBeefu.jpg,tv,en,"[18, 10759]",10.6369,,False,True,8.145,76,9-1-1: Nashville,9-1-1: Nashville,2025-10-09,['US'],,,
False,/vOQUiJ8sokhHTUzaH8VO0fDsEXk.jpg,322803,,,"On a remote tropical island, 16 players must survive the elements, outmaneuver rivals and remain part of a team for a chance to win a $1 million prize.",/mkhpV2EgA3S4xFyl7KPOpxORa04.jpg,tv,en,[10764],6.3539,,False,True,8.1,8,Outlast: The Jungle,Outlast: The Jungle,2026-06-10,['US'],,,
False,/2TWIlmhE06ghspeQLEX1VmnEBiE.jpg,1455079,"You, Me & Tuscany","You, Me & Tuscany","When a woman crashes at an empty Italian villa, posing as the owner's fiancée, she discovers an unexpected romance that could transform her life.",/mJS0IF7Af3WpPRhSTDT6rGpiLzw.jpg,movie,en,"[10749, 35]",6.4394,2026-04-09,False,False,7.459,86,,,,,,,
False,/nR3HoUX6zvO6PigYAFOBWjQoYUD.jpg,1391239,The Debut,The Debut,"When Mona Friedman is cast in a bit part at a small community theater, she transforms from a shy, unassuming housewife into a zealous method actor willing to do anything to protect the artistic integrity of her marginal role—even if it means waging war against the show’s domineering director.",/5CZdxLiBpYMBXwo0rur6YzZTVP4.jpg,movie,en,"[10402, 35, 18]",5.682,,False,False,0.0,0,,,,,,,
False,/lUrtMjiunomHPDC2sQNIxswbmdU.jpg,3034,,,"Tatort is a long-running German/Austrian/Swiss, crime television series set in various parts of these countries. The show is broadcast on the channels of ARD in Germany, ORF in Austria and SF1 in Switzerland.",/yh43TKi9himQWhzrlWBxV8WjsFn.jpg,tv,de,"[18, 80]",64.4199,,False,True,6.2,123,Scene of the Crime,Tatort,1970-11-29,"['AT', 'DE', 'CH']",,,
False,/ohlNSR8MsHk5e6fcAxqAJmcz4Sm.jpg,898704,Desert Warrior,Desert Warrior,"In 7th-century Arabia, Princess Hind becomes a warrior to defy the ruthless Emperor Kisra. Forged into a warrior and aided by legendary bandit Hanzala, Hind unites warring tribes for a last stand—the historic Battle of Dhi Qar—that will change history.",/waxnw1NpzTPY5JkqWvu0muSopRJ.jpg,movie,en,"[36, 10752, 28, 18]",7.2927,2026-04-23,False,False,5.7,21,,,,,,,
False,/gDtZQmfzvErZpeXOVeCBQE9WkSF.jpg,239770,,,The Doctor and his companion travel across time and space encountering incredible friends and foes.,/2JP6NSmBwxg75uTcIHiv5R8PpPi.jpg,tv,en,"[10759, 18, 10765]",23.1703,,False,True,6.361,305,Doctor Who,Doctor Who,2024-05-11,['GB'],,,
False,/5rxEnsgriw8z065q51lrvPKYmCL.jpg,1367642,Reminders of Him,Reminders of Him,"When Diem's custodial grandparents adamantly refuse Kenna's attempts to see her daughter, Kenna discovers unexpected compassion, and then something truer and deeper, with former NFL player and local bar owner Ledger. As their secret romance develops, so do the dangers for both of them, leading Kenna toward heartbreak and, ultimately, the hope for a second chance.",/7L6rceYgzQ0NeHD7PRDNrRoQ291.jpg,movie,en,"[10749, 18]",13.8436,2026-03-11,False,False,7.732,332,,,,,,,
False,/eenjKwugJ48dW3UCP41zVV6ero.jpg,325860,,,"After his family is wiped out and his memories lost, gifted physician Yang Yunfan arrives in Qijiang City seeking a new beginning. Drawn into the rivalries of the powerful Xuan Medical Association, he must navigate dangerous conspiracies, complicated relationships, and hidden secrets as he searches for the truth about his past.",/vRtJnpQJuPSGDhhqFuu3sBKXCB8.jpg,tv,zh,[18],2.8389,,False,True,0.0,0,Trial of Healer,行医道,2026-06-21,['CN'],,,
False,/eenjKwugJ48dW3UCP41zVV6ero.jpg,325860,,,"After his family is wiped out and his memories lost, gifted physician Yang Yunfan arrives in Qijiang City seeking a new beginning. Drawn into the rivalries of the powerful Xuan Medical Association, he must navigate dangerous conspiracies, complicated relationships, and hidden secrets as he searches for the truth about his past.",/vRtJnpQJuPSGDhhqFuu3sBKXCB8.jpg,tv,zh,[18],2.8389,,False,True,0.0,0,Trial of Healer,行医道,2026-06-21,['CN'],,,
False,/kcw0kaZiGCu9RhroFlnjA1g04Yz.jpg,1325614,Badland Rising,Badland Rising,"An ordinary bloke embarks on a 19-hour drive home, unaware of being pursued by two unhinged criminals. Once he discovers their motive, his journey turns into a brutal fight for survival.",/u7rRl06V3320RSeBcircpaeePnr.jpg,movie,en,"[28, 80]",2.2264,2026-06-12,False,False,6.8,5,,,,,,,
False,/uJK0jjJ8QDOQw5lcNBwu059ht4D.jpg,1294203,My Fault: London,My Fault: London,"18-year-old Noah moves from America to London, with her mother who's recently fallen in love with William, a wealthy British businessman. Noah meets William’s son, bad-boy Nick, and soon discovers there is an attraction between them neither can avoid. As Noah spends the summer adjusting to her new life, her devastating past will catch up with her while falling in love for the first time.",/ttN5D6GKOwKWHmCzDGctAvaNMAi.jpg,movie,en,"[18, 10749]",35.6642,2025-02-12,False,False,7.4,589,,,,,,,
False,/mZ6J2g6HCV2gj3iuCdSxcyBXq9c.jpg,1167307,David,David,"From the songs of his mother’s heart to the whispers of a faithful God, David’s story begins in quiet devotion. When the giant Goliath rises to terrorize a nation, a young shepherd armed with only a sling, a few stones, and unshakable faith steps forward. Pursued by power and driven by purpose, his journey tests the limits of loyalty, love, and courage—culminating in a battle not just for a crown, but for the soul of a kingdom.",/bESlrLOrsQ9gKzaGQGHXKOyIUtX.jpg,movie,en,"[16, 18, 10751, 36]",31.3456,2025-12-14,False,False,8.101,154,,,,,,,
False,/dWBjDWsm4eG2LulMyowS9xriL9t.jpg,95738,,,"Learn how popular Disney attractions and destinations came to be, how they have changed over time, and how fans continue to obsess over them.",/5rDQ4EnYHnWuvqsheosOOzIFUoR.jpg,tv,en,[99],4.7004,,False,True,7.313,24,Behind the Attraction,Behind the Attraction,2021-07-21,['US'],,,
False,/2rU19tjs3h2b9a3ShQ6KFp4cuck.jpg,80867,,,A project where a number of women in different costumes show their panties while they make a disgusted face.,/ljmg6AiM56PlV9aGLtIqfGOamUA.jpg,tv,ja,"[16, 18]",18.1929,,False,True,6.8,30,I Want You To Make a Disgusted Face and Show Me Your Underwear,嫌な顔されながらおパンツ見せてもらいたい,2018-07-14,['JP'],,,
False,/2Gqh9N5fMOxbxe4Se4uuy3PUUzW.jpg,284760,,,"After being betrayed on her wedding day, a powerful heroine rejects immortality and embraces vengeance, embarking on a ruthless path to destroy gods and seek justice.",/xo4oMJXFl1r2F0yfZGrJznkkhN7.jpg,tv,zh,"[16, 10765]",8.8075,,False,True,8.833,12,Eclipse of Illusion,云深不知梦,2025-07-05,['CN'],,,
False,/8Pa1IbBJ1FKbNeLagFZ23hjRCw.jpg,254897,,,"Thrown together by the murder of John's neighbour, John and Janie are an odd, yet hilarious duo with opposing instincts. Every week, they get to the bottom of gripping murders, with various stunning Welsh locations providing a backdrop to their investigations.",/vFRBR439sIshJenXDM0TqxyULyl.jpg,tv,en,"[9648, 18, 35]",4.7606,,False,True,6.5,35,Death Valley,Death Valley,2025-05-25,['GB'],,,
False,/a84FbktGASmCKmbvEVBD3U0x3LH.jpg,289147,,,"At Mirage City's 444 Convenience Store, Xia Dongqing and Ya join forces with a cryptic Night Watcher to maintain the balance between realms—until a crimson moon exposes a hidden conspiracy. Though peace returns, new anomalies stir in the shadows.",/9ilVMG2ueA0xrviD0A9WoluAcnF.jpg,tv,zh,"[10759, 10765]",15.6047,,False,True,9.1,5,The Ferry Man 10th Anniversary,灵魂摆渡·十年,2026-06-02,['CN'],,,
False,/82C04rTiXYZ7c8XZv91Nu53w82Y.jpg,1007734,Nobody 2,Nobody 2,"Former assassin Hutch Mansell takes his family on a nostalgic vacation to a small-town theme park, only to be pulled back into violence when they clash with a corrupt operator, a crooked sheriff, and a ruthless crime boss.",/svXVRoRSu6zzFtCzkRsjZS7Lqpd.jpg,movie,en,"[28, 53, 35]",11.7428,2025-08-13,False,False,6.93,1626,,,,,,,
False,/8BVpdY93rqrbopHi9BwEkiIdkX7.jpg,1604133,Crossing,四渡,,/wlnltvu01zZvcC2dVAp4Xdwb1JG.jpg,movie,zh,"[36, 10752]",2.7175,2026-06-26,False,False,4.0,1,,,,,,,
False,/7ez3hpZjXYr7McOHdRX2icS6u1x.jpg,324654,,,,/thevcYcZjDgvizprV2GZ5zEIyf7.jpg,tv,zh,[16],12.4984,,False,True,8.0,1,巨乳が2人いないと勃起しない夫のために友達を連れてきた妻,巨乳が2人いないと勃起しない夫のために友達を連れてきた妻,2026-04-15,['CN'],,,
False,/fxkcclraLCONUZEJLylKACAgRdt.jpg,315816,,,"Now I can see how much my crush likes me. I lack the courage to confess to my childhood friend, Marika. One day, I make a strong wish upon a shooting star: To read someone's feelings like in a dating sim. The very next day, much to my surprise, that wish came true…?! Lovemeters now appear over the girls in my class. Confused by this surreal sight, I check Marika's, only to find her meter's plummeted to the rotten depths of hell...?! Marika, if you hate me, then why were you always so kind...? What are Marika's hidden true feelings? Does she really hate me, or...?!",/goTRtjrMg5vpSmJXioMbis9RFG1.jpg,tv,ja,"[16, 35]",11.3225,,False,True,5.167,6,Marika's Love Meter Malfunction,茉莉花ちゃんの好感度はぶっ壊れている,2026-04-06,['JP'],,,
False,/5CdoqLaj2VjMkfXMwUtUwziQJDX.jpg,1290792,One Spoon of Chocolate,One Spoon of Chocolate,"After serving his country in the Army, Unique is falsely accused of assault and sent to prison. Once released, Unique sets up shop in Ohio to restart his life, linking up with his only surviving relative, Ramsey. There’s something insidious happening in this town, though, as its racist sheriff and his crew of similarly bigoted acolytes all have a knack for violence and share a gruesome secret pertaining to a recent string of missing young Black men. When they set their sights on Unique and turn his life upside down, the former soldier has no choice but to bring the ruckus down on the sheriff and his goons.",/iiVuwRguusPeO2Mqmg68cpqq9ex.jpg,movie,en,"[28, 18, 53]",2.8619,2026-05-01,False,False,4.813,16,,,,,,,
False,/ykT38Me2FXg2e6C1xxDWpXCKNpZ.jpg,1614368,Love Go Go Go!,喜欢上“欠欠”的你,"A spendthrift seeking emotional comfort and a cautious saver searching for security are drawn into an unlikely relationship that begins with constant clashes. As playful tension turns into real feelings, misunderstandings threaten to pull them apart, forcing both to confront what truly matters in love and life.",/e8Vxgpke2CJlyaiN0Nmb0aUBNdY.jpg,movie,zh,"[18, 35, 10749]",1.9289,2026-02-14,False,False,5.5,2,,,,,,,
False,/jAJYVbVR5fP0BeTQXRP1BXjW5bl.jpg,1669050,Tayuan 2,Tayuan 2,"A charming bus conductor drawn to both men and women who feels an unexpected spark with a shy commuter. On crowded bus rides where bodies brush, desire grows and love becomes messy.",/gkHNa8q3RNhgj2EMuoYWJUHsMa6.jpg,movie,tl,[18],12.7806,2026-04-17,False,False,4.9,8,,,,,,,
False,/u5NWHVhZ6HWc1fXnqn82cMar5St.jpg,1241983,Train Dreams,Train Dreams,A logger leads a life of quiet grace as he experiences love and loss during an era of monumental change in early 20th-century America.,/l3zS4YnpOi4usyEXGJMtxSqDDyb.jpg,movie,en,[18],5.6542,2025-11-05,False,False,7.314,1031,,,,,,,
False,/1RejXo8s6ot7ZbrgR8J16DVaaTi.jpg,108181,,,"After a murder shatters the lives of three best friends, their decades-long bond is tested when an investigation reveals betrayals and shocking truths.",/wW7rimhnokiQ8V6ha6VKIwHg8IV.jpg,tv,en,"[18, 9648, 80]",10.2148,,False,True,6.2,62,Imperfect Women,Imperfect Women,2026-03-17,['US'],,,
False,/xktdBsGfPQWl4DG3QLXpOB1Xd8u.jpg,1291595,Insidious: Out of the Further,Insidious: Out of the Further,"Gemma, a young mother raising her daughter in the house she grew up in, discovers she can travel into The Further, where she possesses an ability to bring what lives there back to the real world.",/4tTrW9dXCByS5wt2pXVWb58zNjz.jpg,movie,en,"[27, 53]",4.7579,2026-08-19,False,False,0.0,0,,,,,,,
False,/gTIasTKripXRUSvsoJAk1bu0kCh.jpg,285574,,,"At a secret academy where orphaned girls are raised as weapons, death is routine and grief is forbidden. Sheena, a 14-year-old who questions this brutal life, meets Mimi, a mysterious, blood-soaked girl who refuses to break. In a world built on violence, the two cling to fragile hope and fight to hold on to their humanity.",/ff1G9mLkK3Fzb8M1eKKj1lmPoi8.jpg,tv,ja,"[16, 18, 10759, 10765]",3.8213,,False,True,0.0,0,I Want to Love You Till Your Dying Day,きみが死ぬまで恋をしたい,2026-07-07,['JP'],,,
False,/7j4ug9B6JXVeh5HhQjjPScrdj4Z.jpg,71790,,,"A Los Angeles S.W.A.T. sergeant is assigned to lead a highly skilled unit in the community where he grew up. Torn between loyalty to the streets, where the cops are sometimes the enemy, and allegiance to his brothers in blue, he strategically straddles the two worlds.",/1l7vsAIkqOzrqiPwjO27Cb5QdfJ.jpg,tv,en,"[80, 10759, 18]",139.6913,,False,True,8.04,1574,S.W.A.T.,S.W.A.T.,2017-11-02,['US'],,,
False,/zFJxwXtW3Y7FSDrc2FnVFpQCcY1.jpg,79680,,,"More than seven years after the world has become a frozen wasteland, the remnants of humanity inhabit a gigantic, perpetually-moving train that circles the globe as class warfare, social injustice and the politics of survival play out.",/exKzfiKzMdQBHrdd7zNmKauJkbg.jpg,tv,en,"[10765, 18]",38.003,,False,True,7.365,1422,Snowpiercer,Snowpiercer,2020-05-17,['US'],,,
